time_s,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,UA_corr_W_per_K
792.88,13.214666666666666,1.4149999999999996,-98.6,100.015,179.53958570546925,323.6779214029725,3.2362937699642305
793.884,13.2314,1.4200000000000004,-98.85499999999999,100.27499999999999,180.53410031277733,324.67243601028065,3.237820354128952
794.889,13.24815,1.3950000000000005,-99.12,100.515,182.8801310993208,327.0184667968241,3.2534295060122775
795.894,13.2649,1.3649999999999998,-99.445,100.80999999999999,180.95769957761638,325.0960352751197,3.2248391555909106
796.899,13.28165,1.3599999999999999,-99.72999999999999,101.08999999999999,178.61158071921366,322.7499164167169,3.1926987478159754
797.904,13.298399999999999,1.3450000000000002,-99.975,101.32,179.36684840770906,323.5051841052124,3.19290548860257
798.909,13.31515,1.31,-100.175,101.485,182.33643169370387,326.47476739120714,3.2169755864532408
799.915,13.331916666666666,1.4,-100.55,101.95,178.8895512623171,323.0278869598204,3.168493251199808
800.919,13.34865,1.3500000000000005,-100.825,102.175,177.4315721096967,321.5699078072,3.1472464674059215
801.924,13.3654,1.3099999999999996,-101.025,102.33500000000001,178.5579428016222,322.69627849912547,3.1533324717753013
802.929,13.38215,1.3350000000000004,-101.385,102.72,178.41230343198873,322.550639129492,3.140095785917952
803.934,13.3989,1.2950000000000004,-101.625,102.92,176.9410307032008,321.0793664007041,3.119698468720405
804.939,13.41565,1.3050000000000002,-101.63,102.935,175.29747841997505,319.43581411747834,3.1032769623303866
805.944,13.4324,1.3049999999999997,-101.47,102.775,175.62900579301447,319.76734149051777,3.111333899202313
806.949,13.44915,1.3050000000000002,-101.32499999999999,102.63,178.4918838278253,322.6302195253286,3.1436248613985054
807.954,13.4659,1.2650000000000006,-101.11,102.375,179.00895587358758,323.1472915710909,3.1565059005723164
808.96,13.482666666666667,1.2750000000000004,-100.75,102.025,178.1336062857113,322.27194198321456,3.158754638404455
809.964,13.499400000000001,1.275,-100.47,101.745,174.1303397590779,318.2686754565812,3.1281013853907433
810.969,13.516150000000001,1.255,-100.50999999999999,101.76499999999999,175.28368075927216,319.42201645677545,3.1388199917140027
811.974,13.532900000000001,1.2399999999999998,-100.545,101.785,177.04718782380937,321.1855235213127,3.155529041816699
812.979,13.549650000000002,1.2000000000000002,-100.63,101.83,172.64618550947193,316.7845212069752,3.1109154591669963
813.984,13.5664,1.21,-100.88,102.08999999999999,175.0587295790611,319.1970652765644,3.1266242068426333
814.989,13.58315,1.1800000000000002,-101.045,102.22500000000001,174.1440527939322,318.2823884914355,3.1135474540614867
815.994,13.5999,1.2049999999999996,-101.385,102.59,172.8311963241002,316.9695320216035,3.08967279482994
816.999,13.61665,1.1750000000000003,-101.64500000000001,102.82000000000001,171.06811320085262,315.2064488983559,3.065614169406301
818.004,13.6334,1.23,-101.89500000000001,103.12500000000001,168.88083350845463,313.01916920595795,3.035337398360804
819.009,13.65015,1.1849999999999996,-102.17,103.355,168.72225580394132,312.8605915014446,3.0270484398572357
820.014,13.6669,1.1699999999999995,-102.43,103.60000000000001,165.88538506909052,310.0237207665938,2.9925069572065035
821.019,13.68365,1.125,-102.66,103.785,166.91979039024747,311.0581260877508,2.9971395296791523
822.024,13.7004,1.1950000000000003,-103.02000000000001,104.215,170.87007701412443,315.0084127116277,3.022678239328578
823.029,13.71715,1.1649999999999996,-103.25,104.415,166.62819681625606,310.76653251375933,2.976263300423879
824.034,13.7339,1.1400000000000001,-103.60499999999999,104.74499999999999,168.40443709817248,312.5427727956758,2.9838443152004945
825.039,13.75065,1.1449999999999996,-103.87,105.015,172.32816572279842,316.4665014203017,3.013536175025489
826.044,13.7674,1.125,-104.035,105.16,171.29407676335944,315.43241246086274,2.9995474749036015
827.048,13.784133333333333,1.125,-104.32,105.445,171.34698081380358,315.4853165113069,2.9919419271782153
828.054,13.8009,1.1149999999999998,-104.52000000000001,105.635,173.05733787354245,317.19567357104575,3.0027516786202084
829.059,13.817649999999999,1.0550000000000006,-104.735,105.79,172.77882832905368,316.917164026557,2.9957194822436617
830.064,13.834399999999999,1.0550000000000006,-104.94,105.995,174.05170138874453,318.1900370862478,3.0019344033798556
831.069,13.851149999999999,1.0899999999999999,-105.12,106.21000000000001,175.9869526832492,320.1252883807525,3.0140786025868795
832.074,13.867899999999999,1.0949999999999998,-105.305,106.4,176.25188774507237,320.3902234425757,3.0111863105505234
833.079,13.884649999999999,1.0299999999999998,-105.26,106.29,177.1796345114361,321.3179702089394,3.0230310491009447
834.083,13.901383333333333,1.0000000000000004,-105.105,106.105,174.36910642407335,318.5074421215767,3.0018136951281904
835.089,13.91815,1.0899999999999999,-104.88,105.97,176.1986909243244,320.3370266218277,3.022902959534092
836.093,13.934883333333334,1.0349999999999997,-104.58500000000001,105.62,177.895221643292,322.03355734079526,3.048982743237978
837.099,13.95165,1.045,-104.36,105.405,180.08271988318486,324.22105558068813,3.0759551784136248
838.104,13.9684,1.0300000000000002,-104.13,105.16,179.24726078204125,323.3855964795446,3.075176839858735
839.109,13.98515,1.0150000000000001,-104.0,105.015,177.24591443759866,321.384250135102,3.0603651872123216
840.114,14.001900000000001,1.0299999999999998,-104.08,105.11,180.8115370260071,324.9498727235104,3.091521955318337
841.118,14.018633333333334,1.0099999999999998,-104.315,105.325,178.21361117659984,322.35194687410313,3.0605454248668704
842.124,14.035400000000001,1.0450000000000004,-104.485,105.53,178.10725579528963,322.2455914927929,3.0535922627953465
843.128,14.052133333333334,0.9799999999999995,-104.725,105.705,179.32651616620538,323.46485186370865,3.0600714428239786
844.134,14.068900000000001,0.9499999999999997,-104.975,105.925,181.34164076389936,325.47997646140266,3.0727399241104805
845.138,14.085633333333334,0.98,-105.28,106.26,176.1316566973193,320.26999239482257,3.014022138102979
846.144,14.1024,0.9100000000000001,-105.52000000000001,106.43,173.493945443549,317.6322811410523,2.984424327173281
847.149,14.11915,0.895,-105.65,106.545,174.28898117264654,318.42731687014987,2.9886650417208678
848.154,14.1359,0.935,-105.905,106.84,172.53938022169223,316.6777159191955,2.9640370265742746
849.159,14.15265,0.94,-106.09,107.03,174.47443587284536,318.6127715703486,2.9768548217354818
850.163,14.169383333333334,0.8850000000000002,-106.13,107.015,171.18763724825664,315.32597294575993,2.94655864080512
851.169,14.18615,0.9000000000000004,-106.245,107.14500000000001,169.88869807449808,314.02703377200135,2.930860364664719
852.173,14.202883333333334,0.8550000000000004,-106.41,107.265,171.50551443868693,315.6438501361902,2.9426546416462984
853.179,14.21965,0.8650000000000002,-106.495,107.36,171.35983181247488,315.4981675099782,2.938693810636906
854.183,14.236383333333333,0.8649999999999998,-106.59,107.455,170.85571645339584,314.99405215089917,2.9314043287971634
855.189,14.25315,0.8350000000000004,-106.655,107.49,169.8616167121737,313.999952409677,2.9212015295346268
856.194,14.2699,0.8999999999999999,-106.695,107.595,173.1751853401996,317.3135210377029,2.949147460734262
857.198,14.286633333333333,0.8200000000000003,-106.785,107.60499999999999,176.72847086522106,320.8668065627244,2.9818949543490025
858.204,14.3034,0.8450000000000002,-106.85499999999999,107.69999999999999,173.0163753093702,317.1547110068735,2.9447976880861053
859.208,14.320133333333333,0.81,-106.85000000000001,107.66000000000001,169.80908019987777,313.94741589738106,2.916100835011899
860.214,14.336900000000002,0.875,-107.01,107.885,171.24076172531684,315.3790974228201,2.9232895900525566
861.218,14.353633333333333,0.8550000000000004,-107.045,107.9,170.07379107577765,314.21212677328094,2.9120679033668297
862.224,14.3704,0.7749999999999999,-106.91499999999999,107.69,167.91315312206714,312.0514888195704,2.8976830608187427
863.228,14.387133333333333,0.8050000000000002,-106.77000000000001,107.57500000000002,164.75779118948608,308.89612688698935,2.8714490066185387
864.234,14.4039,0.79,-106.49000000000001,107.28000000000002,164.41358706346963,308.55192276097296,2.876136491060523
865.239,14.42065,0.7650000000000001,-106.235,107.0,159.9592126173597,304.097548314863,2.8420331618211496
866.243,14.437383333333335,0.7800000000000002,-105.925,106.705,156.5661921075265,300.7045278050298,2.818092196289113
867.249,14.45415,0.815,-105.745,106.56,157.89138936064012,302.0297250581434,2.83436303545555
868.253,14.470883333333335,0.7850000000000001,-105.77,106.55499999999999,156.97713089790136,301.11546659540465,2.8259158800188136
869.259,14.48765,0.7349999999999999,-105.995,106.73,160.10512271932282,304.2434584168261,2.8505898849135773
870.263,14.504383333333333,0.7549999999999999,-106.07,106.82499999999999,160.8602037484013,304.9985394459046,2.8551232337552506
871.269,14.52115,0.6949999999999998,-106.18,106.875,158.07654483864104,302.21488053614434,2.827741572268017
872.273,14.537883333333333,0.7650000000000001,-106.33,107.095,155.54424452665393,299.6825802241572,2.798287317093769
873.278,14.554633333333333,0.7249999999999996,-106.325,107.05,156.26055733297727,300.39889303048056,2.8061550026200894
874.284,14.5714,0.7199999999999998,-106.445,107.16499999999999,155.7696475654336,299.9079832629369,2.798562807473867
875.288,14.588133333333333,0.7349999999999999,-106.48,107.215,157.66575269176792,301.8040883892712,2.814942763505771
876.294,14.604899999999999,0.69,-106.61,107.3,160.4357926778903,304.57412837539357,2.838528689425849
877.298,14.621633333333333,0.6749999999999998,-106.69999999999999,107.37499999999999,158.72632748572832,302.86466318323164,2.820625501124393
878.304,14.638399999999999,0.6499999999999999,-106.74,107.39,158.0237788323325,302.1621145298358,2.8136894918505986
879.308,14.655133333333334,0.6599999999999997,-106.83500000000001,107.495,152.61490499990836,296.7532406974117,2.7606236634021273
880.314,14.671899999999999,0.6749999999999998,-106.87,107.545,150.5872999924359,294.72563568993917,2.740486639917608
881.318,14.688633333333334,0.7049999999999996,-106.985,107.69,150.441049497215,294.57938519471827,2.7354386219214253
882.323,14.705383333333334,0.6000000000000001,-107.095,107.695,154.1265990715484,298.2649347690517,2.769533727369439
883.329,14.72215,0.6400000000000001,-107.185,107.825,148.81055594853126,292.94889164603455,2.716892108936096
884.333,14.738883333333332,0.6550000000000002,-107.31,107.965,147.56484219685836,291.70317789436166,2.701830944235277
885.339,14.755650000000001,0.6399999999999997,-107.435,108.075,151.59453253613694,295.73286823364026,2.736367043568265
886.343,14.772383333333332,0.5950000000000002,-107.515,108.11,150.54773183937994,294.68606753688323,2.7257984232437633
887.349,14.789150000000001,0.6099999999999999,-107.61500000000001,108.22500000000001,149.52700250639464,293.66533820389793,2.713470438474455
888.353,14.805883333333332,0.6399999999999997,-107.805,108.44500000000001,150.05671243108065,294.19504812858395,2.7128502755183175
889.359,14.822650000000001,0.5750000000000002,-107.95,108.525,152.05870417487884,296.1970398723821,2.7292977643158913
890.363,14.839383333333334,0.565,-108.125,108.69,150.91831032345377,295.05664602095703,2.714662305832708
891.369,14.856150000000001,0.5500000000000003,-108.44500000000001,108.995,149.0495913357313,293.1879270332346,2.6899208865841056
892.374,14.8729,0.5899999999999999,-108.52499999999999,109.115,150.14974953412425,294.2880852316275,2.6970451838118272
893.378,14.889633333333334,0.5950000000000002,-108.44,109.035,147.71103691894558,291.8493726164489,2.676657702723427
894.384,14.9064,0.5700000000000003,-108.33500000000001,108.905,150.12348749773435,294.26182319523764,2.7020047123202575
895.388,14.923133333333334,0.5550000000000002,-108.19500000000001,108.75000000000001,145.73609005860402,289.8744257561073,2.665511960975699
896.394,14.9399,0.5449999999999999,-107.955,108.5,145.81595049662204,289.9542861941253,2.672389734508067
897.398,14.956633333333334,0.5350000000000001,-107.685,108.22,145.09812363505768,289.23645933256097,2.6726710343056825
898.404,14.9734,0.4950000000000001,-107.475,107.97,142.7909190897489,286.9292547872522,2.6574905509609357
899.408,14.990133333333334,0.5550000000000002,-107.415,107.97000000000001,142.79518209639463,286.9335177938979,2.6575300342122614
900.413,15.006883333333333,0.5550000000000002,-107.505,108.06,143.3824998974722,287.5208355949755,2.6607517637884093
901.419,15.02365,0.5550000000000002,-107.68,108.23500000000001,145.4452105556768,289.5835462531801,2.6755074260006473
902.423,15.040383333333333,0.565,-107.75,108.315,146.4390929252331,290.5774286227364,2.682707183887148
903.429,15.05715,0.4950000000000001,-107.815,108.31,145.68474960121745,289.82308529872074,2.675866358588503
904.433,15.073883333333333,0.4500000000000002,-107.93,108.38000000000001,141.4262578372209,285.56459353472417,2.6348458528762144
905.439,15.09065,0.52,-107.97,108.49,145.80562623034416,289.94396192784745,2.6725408971135356
906.443,15.107383333333333,0.45500000000000007,-108.03,108.485,146.18547987217457,290.3238155696779,2.676165512003299
907.448,15.124133333333333,0.4299999999999997,-108.2,108.63,144.24126365284133,288.3795993503446,2.6546957502563253
908.453,15.140883333333333,0.46999999999999975,-108.39,108.86,142.8161929192555,286.9545286167588,2.6359960372658353
909.458,15.157633333333333,0.4700000000000002,-108.45,108.92,145.7207651201638,289.8591008176671,2.661210988043216
910.464,15.1744,0.45500000000000007,-108.63999999999999,109.09499999999998,146.3364032344095,290.4747389319128,2.6625852599286204
911.468,15.191133333333333,0.3999999999999999,-108.68,109.08000000000001,141.91190687491775,286.05024257242104,2.6223894625267787
912.474,15.2079,0.3999999999999999,-108.9,109.30000000000001,145.121940498809,289.2602761963123,2.6464801115856567
913.478,15.224633333333333,0.42500000000000027,-109.05000000000001,109.47500000000001,149.51751003914836,293.65584573665166,2.682400965852036
914.483,15.241383333333333,0.41000000000000014,-109.17000000000002,109.58000000000001,156.26522765748723,300.4035633549905,2.7414086818305394
915.488,15.258133333333335,0.43500000000000005,-109.32499999999999,109.75999999999999,155.822443204862,299.9607789023653,2.732878816530296
916.493,15.274883333333333,0.3999999999999999,-109.51,109.91000000000001,152.70152103604642,296.8398567335497,2.7007538598266736
917.498,15.291633333333333,0.4299999999999997,-109.67,110.1,152.53934734231728,296.6776830398206,2.6946201910973713
918.503,15.308383333333333,0.3799999999999999,-109.84,110.22,154.10324590025266,298.24158159775595,2.7058753547246956
