dataset,time_s,time_s_raw,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,P_HX_W_m2,UA_corr_W_per_K,UA_per_area_W_per_m2K,valve_state
mixed,637.635,702.948,10.62725,12.11,10.09,2.0199999999999996,332.2392742340925,332.2392742340925,2768.660618617437,164.47488823469928,1370.624068622494,1
mixed,638.731,704.044,10.645516666666667,12.1,10.1225,1.9774999999999991,340.15959892357114,340.15959892357114,2834.663324363093,172.01496785009925,1433.4580654174938,1
mixed,639.826,705.139,10.663766666666668,12.06,10.102500000000001,1.9574999999999996,342.18759187864765,342.18759187864765,2851.563265655397,174.80847605550332,1456.7373004625276,1
mixed,640.922,706.235,10.682033333333333,12.05,10.165,1.8850000000000016,345.0298738967918,345.0298738967918,2875.248949139932,183.03972090015463,1525.3310075012887,1
mixed,642.019,707.332,10.700316666666668,12.08,10.12,1.9600000000000009,345.77911462320606,345.77911462320606,2881.4926218600503,176.41791562408466,1470.1492968673722,1
mixed,643.114,708.427,10.718566666666668,12.04,10.192499999999999,1.8475000000000001,345.8220726057195,345.8220726057195,2881.8506050476626,187.18380113976696,1559.865009498058,1
mixed,644.21,709.523,10.736833333333333,12.02,10.267500000000002,1.7524999999999977,345.82474803680054,345.82474803680054,2881.8729003066715,197.33223853740427,1644.4353211450357,1
mixed,645.307,710.62,10.755116666666668,11.97,10.267499999999998,1.7025000000000023,347.91289143311445,347.91289143311445,2899.274095275954,204.35412125293038,1702.9510104410865,1
mixed,646.402,711.715,10.773366666666668,12.0,10.265,1.7349999999999994,349.8015291482277,349.8015291482277,2915.0127429018976,201.61471420647138,1680.1226183872616,1
mixed,647.498,712.811,10.791633333333333,11.97,10.292499999999999,1.677500000000002,351.8369238809218,351.8369238809218,2931.9743656743485,209.73885179190543,1747.8237649325454,1
mixed,648.595,713.908,10.809916666666668,12.02,10.254999999999999,1.7650000000000006,349.0639173010848,349.0639173010848,2908.86597750904,197.76992481647858,1648.0827068039882,1
mixed,649.69,715.003,10.828166666666668,11.83,10.260000000000002,1.5699999999999985,345.7678600533317,345.7678600533317,2881.398833777764,220.2343057664535,1835.2858813871126,1
mixed,650.695,716.008,10.844916666666668,11.835,10.2275,1.6075000000000017,347.13761796011886,347.13761796011886,2892.813483000991,215.9487514526398,1799.5729287719985,1
mixed,651.701,717.014,10.861683333333334,11.785,10.2375,1.5474999999999994,344.2987540978796,344.2987540978796,2869.1562841489967,222.48707857698207,1854.0589881415174,1
mixed,652.705,718.018,10.878416666666668,11.735,10.224999999999998,1.5100000000000016,345.3920094917392,345.3920094917392,2878.2667457644934,228.73643012697937,1906.1369177248282,1
mixed,653.71,719.023,10.895166666666666,11.73,10.200000000000001,1.5299999999999994,343.6086912364665,343.6086912364665,2863.4057603038873,224.58084394540302,1871.5070328783586,1
mixed,654.715,720.028,10.911916666666666,11.815,10.2525,1.5625,343.17002712848426,343.17002712848426,2859.7502260707024,219.62881736222994,1830.2401446852496,1
mixed,655.72,721.033,10.928666666666667,11.77,10.255,1.5149999999999988,342.3637259852657,342.3637259852657,2853.0310498772146,225.98265741601716,1883.1888118001432,1
mixed,656.725,722.038,10.945416666666667,11.690000000000001,10.2225,1.4675000000000011,340.95337537380743,340.95337537380743,2841.278128115062,232.3362012768703,1936.135010640586,1
mixed,657.73,723.043,10.962166666666667,11.705,10.21,1.4949999999999992,338.4474864101665,338.4474864101665,2820.395720084721,226.38627853522854,1886.5523211269046,1
mixed,658.734,724.047,10.978900000000001,11.66,10.2,1.4600000000000009,341.56716802451564,341.56716802451564,2846.3930668709636,233.95011508528455,1949.5842923773714,1
mixed,659.74,725.053,10.995666666666667,11.66,10.235,1.4250000000000007,332.9626825069255,332.9626825069255,2774.689020891046,233.65802281187743,1947.1501900989786,1
mixed,660.744,726.057,11.012400000000001,11.64,10.217500000000001,1.4224999999999994,330.03796861685635,330.03796861685635,2750.3164051404697,232.01263171659505,1933.438597638292,1
mixed,661.75,727.063,11.029166666666667,11.64,10.182500000000001,1.4574999999999996,326.665672791308,326.665672791308,2722.2139399275666,224.12739128048582,1867.7282606707154,1
mixed,662.755,728.068,11.045916666666667,11.66,10.1425,1.5175,323.7157800970611,323.7157800970611,2697.6315008088427,213.32176612656414,1777.6813843880345,1
mixed,663.76,729.073,11.062666666666667,11.620000000000001,10.17,1.450000000000001,321.1543360080605,321.1543360080605,2676.2861334005042,221.48574897107605,1845.714574758967,1
mixed,664.765,730.078,11.079416666666667,11.56,10.1,1.4600000000000009,315.9083368564929,315.9083368564929,2632.5694738041075,216.37557318937857,1803.1297765781549,1
mixed,665.769,731.082,11.09615,11.57,10.105,1.4649999999999999,309.93035496382964,309.93035496382964,2582.7529580319137,211.55655628930353,1762.9713024108628,1
mixed,666.775,732.088,11.112916666666667,11.535,10.110000000000001,1.424999999999999,304.8475913814603,304.8475913814603,2540.3965948455025,213.9281343027793,1782.734452523161,1
mixed,667.779,733.092,11.12965,11.535,10.0,1.5350000000000001,301.9391518726954,301.9391518726954,2516.1595989391285,196.70303053595788,1639.1919211329823,1
mixed,668.785,734.098,11.146416666666665,11.485,9.934999999999999,1.5500000000000007,299.5043292404702,299.5043292404702,2495.869410337252,193.22859950998068,1610.2383292498391,1
mixed,669.789,735.102,11.16315,11.45,9.96,1.4899999999999984,294.79267516062475,294.79267516062475,2456.60562633854,197.84743299370808,1648.7286082809007,1
mixed,670.794,736.107,11.1799,11.51,9.892500000000002,1.617499999999998,288.3535605080024,288.3535605080024,2402.9463375666865,178.27113478083632,1485.5927898403027,1
mixed,671.8000000000001,737.113,11.196666666666667,11.5,9.925,1.5749999999999993,280.3623906548223,280.3623906548223,2336.353255456853,178.00786708242694,1483.3988923535578,1
mixed,672.804,738.117,11.2134,11.445,9.9925,1.4525000000000006,279.4482222087723,279.4482222087723,2328.7351850731025,192.39120289760564,1603.2600241467137,1
mixed,673.8100000000001,739.123,11.230166666666667,11.42,9.9425,1.4774999999999991,278.1341074850217,278.1341074850217,2317.7842290418475,188.24643484603845,1568.720290383654,1
mixed,674.814,740.127,11.2469,11.42,10.005,1.4149999999999991,278.2253286982356,278.2253286982356,2318.5444058186304,196.62567399168606,1638.5472832640505,1
mixed,675.82,741.133,11.263666666666667,11.370000000000001,10.0025,1.3675000000000015,279.31053584164187,279.31053584164187,2327.587798680349,204.24902072514922,1702.075172709577,1
mixed,676.824,742.137,11.280399999999998,11.365,9.912500000000001,1.4524999999999988,280.89845998338444,280.89845998338444,2340.820499861537,193.38964542745933,1611.580378562161,1
mixed,677.8290000000001,743.142,11.29715,11.344999999999999,9.8825,1.4624999999999986,278.6929385855048,278.6929385855048,2322.441154879207,190.5592742464992,1587.99395205416,1
mixed,678.8340000000001,744.147,11.3139,11.344999999999999,9.905,1.4399999999999995,278.4755221742006,278.4755221742006,2320.6293514516715,193.38577928763937,1611.5481607303282,1
mixed,679.839,745.152,11.33065,11.325,9.9375,1.3874999999999993,280.10981908161665,280.10981908161665,2334.2484923468055,201.88095068945356,1682.3412557454465,1
mixed,680.845,746.158,11.347416666666668,11.27,9.835,1.4349999999999987,281.3205342241219,281.3205342241219,2344.337785201016,196.04218412830812,1633.684867735901,1
mixed,681.849,747.162,11.36415,11.35,9.9325,1.4175000000000004,283.37837442721394,283.37837442721394,2361.4864535601164,199.91419712678226,1665.9516427231856,1
mixed,682.854,748.167,11.3809,11.305,9.86,1.4450000000000003,285.5145230071253,285.5145230071253,2379.2876917260446,197.5879051952424,1646.56587662702,1
mixed,683.859,749.172,11.39765,11.285,9.825000000000001,1.459999999999999,286.6924988694753,286.6924988694753,2389.1041572456274,196.3647252530654,1636.3727104422117,1
mixed,684.864,750.177,11.4144,11.280000000000001,9.8125,1.4675000000000011,287.42394050379534,287.42394050379534,2395.1995041982946,195.8595846703885,1632.163205586571,1
mixed,685.869,751.182,11.43115,11.245000000000001,9.835,1.4100000000000001,286.34922927156106,286.34922927156106,2386.243577263009,203.08455976706455,1692.3713313922046,1
mixed,686.874,752.187,11.4479,11.225,9.795,1.4299999999999997,285.27526829511527,285.27526829511527,2377.293902459294,199.49319461196876,1662.4432884330731,1
mixed,687.879,753.192,11.46465,11.24,9.86,1.3800000000000008,286.359900576493,286.359900576493,2386.3325048041083,207.50717433079188,1729.2264527565992,1
mixed,688.884,754.197,11.4814,11.205,9.767500000000002,1.4374999999999982,284.7725179419436,284.7725179419436,2373.1043161828634,198.1026211770045,1650.8551764750375,1
mixed,689.889,755.202,11.49815,11.215,9.765,1.4499999999999993,287.9031396262,287.9031396262,2399.1928302183337,198.5538893973794,1654.6157449781617,1
mixed,690.894,756.207,11.5149,11.155000000000001,9.735000000000001,1.42,286.74983212049875,286.74983212049875,2389.5819343374897,201.93650149330898,1682.8041791109083,1
mixed,691.899,757.212,11.53165,11.129999999999999,9.7075,1.4224999999999994,287.32092691340296,287.32092691340296,2394.341057611691,201.98307691627633,1683.192307635636,1
mixed,692.904,758.217,11.548399999999999,11.155000000000001,9.697500000000002,1.4574999999999996,287.4015984541925,287.4015984541925,2395.013320451604,197.1880606889829,1643.2338390748575,1
mixed,693.909,759.222,11.56515,11.095,9.7075,1.387500000000001,285.63108420405183,285.63108420405183,2380.2590350337655,205.86024086778494,1715.5020072315413,1
mixed,694.914,760.227,11.5819,11.11,9.72,1.3899999999999988,284.41960958713815,284.41960958713815,2370.1634132261515,204.61842416340892,1705.1535346950743,1
mixed,695.919,761.232,11.59865,11.08,9.715,1.3650000000000002,284.06585315872996,284.06585315872996,2367.2154429894163,208.10685213093768,1734.2237677578141,1
mixed,696.923,762.236,11.615383333333334,11.07,9.6725,1.3975000000000009,285.642195216972,285.642195216972,2380.3516268081003,204.39513074559704,1703.2927562133088,1
mixed,697.929,763.242,11.63215,11.07,9.704999999999998,1.365000000000002,284.271391329388,284.271391329388,2368.9282610782334,208.25742954533888,1735.4785795444907,1
mixed,698.934,764.247,11.6489,11.035,9.67,1.3650000000000002,285.15059642338014,285.15059642338014,2376.2549701948346,208.9015358413041,1740.8461320108677,1
mixed,699.939,765.252,11.66565,10.99,9.667499999999999,1.3225000000000016,287.2311927668052,287.2311927668052,2393.59327305671,217.188047460722,1809.9003955060168,1
mixed,700.944,766.257,11.6824,10.96,9.632499999999999,1.3275000000000023,290.44213951231,290.44213951231,2420.3511626025834,218.7888056589902,1823.2400471582519,1
mixed,701.948,767.261,11.699133333333332,10.969999999999999,9.565,1.4049999999999994,290.18033874182424,290.18033874182424,2418.1694895152023,206.5340489265654,1721.117074388045,1
mixed,702.9540000000001,768.267,11.715900000000001,10.93,9.4925,1.4375,289.58620655022986,289.58620655022986,2413.2183879185823,201.45127412189905,1678.760617682492,1
mixed,703.958,769.271,11.732633333333332,10.925,9.542499999999999,1.382500000000002,290.7858825619008,290.7858825619008,2423.21568801584,210.3333689417001,1752.7780745141674,1
mixed,704.964,770.277,11.749400000000001,10.89,9.514999999999999,1.3750000000000018,289.3011614910603,289.3011614910603,2410.843012425503,210.40084472077086,1753.3403726730905,1
mixed,705.968,771.281,11.766133333333332,10.895,9.505,1.3899999999999988,288.36400354001375,288.36400354001375,2403.033362833448,207.45611765468632,1728.8009804557194,1
mixed,706.973,772.286,11.782883333333332,10.870000000000001,9.4275,1.4425000000000008,286.7649500029335,286.7649500029335,2389.7079166911126,198.7971923763836,1656.6432698031967,1
mixed,707.979,773.292,11.799650000000002,10.85,9.4,1.4499999999999993,284.513634018932,284.513634018932,2370.946950157767,196.21629932340147,1635.1358276950123,1
mixed,708.9830000000001,774.296,11.816383333333334,10.855,9.4025,1.4525000000000006,284.9254528934359,284.9254528934359,2374.378774111966,196.16210181992136,1634.6841818326782,1
mixed,709.989,775.302,11.83315,10.84,9.342500000000001,1.4974999999999987,284.9136159470642,284.9136159470642,2374.280132892202,190.2595098144003,1585.4959151200026,1
mixed,710.993,776.306,11.849883333333334,10.85,9.305,1.545,282.1716844262774,282.1716844262774,2351.430703552312,182.635394450665,1521.9616204222084,1
mixed,711.998,777.311,11.866633333333334,10.760000000000002,9.337499999999999,1.422500000000003,282.3205065765632,282.3205065765632,2352.670888138027,198.46784293607215,1653.8986911339346,1
mixed,713.003,778.316,11.883383333333335,10.81,9.24,1.5700000000000003,277.16747555114307,277.16747555114307,2309.7289629261923,176.5397933446771,1471.1649445389758,1
mixed,714.008,779.321,11.900133333333335,10.795,9.252500000000001,1.5424999999999986,278.2988175565173,278.2988175565173,2319.1568129709776,180.42062726516534,1503.5052272097112,1
mixed,715.013,780.326,11.916883333333335,10.81,9.205,1.6050000000000004,281.53184447685953,281.53184447685953,2346.0987039738297,175.40924889523953,1461.7437407936627,1
mixed,716.018,781.331,11.933633333333335,10.754999999999999,9.1225,1.6324999999999985,277.3955811300303,277.3955811300303,2311.6298427502525,169.92072350997276,1416.006029249773,1
mixed,717.023,782.336,11.950383333333333,10.719999999999999,9.145,1.5749999999999993,276.02439393972264,276.02439393972264,2300.203282831022,175.25358345379223,1460.446528781602,1
mixed,718.028,783.341,11.967133333333333,10.725000000000001,9.125,1.6000000000000014,272.55070877827416,272.55070877827416,2271.255906485618,170.3441929864212,1419.5349415535102,1
mixed,719.033,784.346,11.983883333333333,10.68,9.190000000000001,1.4899999999999984,272.0592097805276,272.0592097805276,2267.160081504397,182.59007367820666,1521.583947318389,1
mixed,720.038,785.351,12.000633333333333,10.705,9.1775,1.5274999999999999,269.6602081479391,269.6602081479391,2247.168401232826,176.53696114431366,1471.1413428692806,1
mixed,721.043,786.356,12.017383333333333,10.68,9.155,1.5250000000000004,265.1351335486525,265.1351335486525,2209.459446238771,173.85910396632946,1448.8258663860788,1
mixed,722.047,787.36,12.034116666666668,10.629999999999999,9.1475,1.4824999999999982,263.36373675727066,263.36373675727066,2194.697806310589,177.64838904369037,1480.403242030753,1
mixed,723.053,788.366,12.050883333333333,10.595,9.135000000000002,1.459999999999999,260.5638799537119,260.5638799537119,2171.3656662809326,178.46841092720004,1487.236757726667,1
mixed,724.057,789.37,12.067616666666668,10.629999999999999,9.2075,1.4224999999999994,262.4144489225588,262.4144489225588,2186.787074354657,184.47412929529622,1537.2844107941353,1
mixed,725.063,790.376,12.084383333333333,10.625,9.245000000000001,1.379999999999999,261.64911539391153,261.64911539391153,2180.409294949263,189.60080825645775,1580.0067354704813,1
mixed,726.067,791.38,12.101116666666666,10.615,9.1725,1.4425000000000008,262.65403045788673,262.65403045788673,2188.783587149056,182.0825167818971,1517.3543065158094,1
mixed,727.072,792.385,12.117866666666666,10.555,9.122499999999999,1.432500000000001,264.12816403799417,264.12816403799417,2201.0680336499513,184.38266250470784,1536.522187539232,1
mixed,728.078,793.391,12.134633333333333,10.555,9.095,1.459999999999999,267.0754089777354,267.0754089777354,2225.6284081477947,182.9283623135175,1524.4030192793127,1
mixed,729.082,794.395,12.151366666666666,10.555,9.030000000000001,1.5249999999999986,267.91031319756985,267.91031319756985,2232.585943313082,175.67889390004598,1463.9907825003831,1
mixed,730.088,795.401,12.168133333333333,10.54,8.88,1.6599999999999984,268.96150407175065,268.96150407175065,2241.345867264589,162.025002452862,1350.20835377385,1
mixed,731.092,796.405,12.184866666666666,10.49,8.915,1.575000000000001,270.00114816829824,270.00114816829824,2250.009568069152,171.42930042431624,1428.5775035359686,1
mixed,732.098,797.411,12.201633333333332,10.485,8.9175,1.567499999999999,270.4923054115732,270.4923054115732,2254.1025450964435,172.56287426575656,1438.023952214638,1
mixed,733.102,798.415,12.218366666666666,10.49,8.8975,1.5924999999999994,271.16542378299584,271.16542378299584,2259.7118648582987,170.2765612452094,1418.9713437100784,1
mixed,734.107,799.42,12.235116666666666,10.434999999999999,8.879999999999999,1.5549999999999997,271.2001667513221,271.2001667513221,2260.001389594351,174.40525193011072,1453.3770994175893,1
mixed,735.112,800.425,12.251866666666666,10.495000000000001,8.86,1.6350000000000016,275.2561273234962,275.2561273234962,2293.801061029135,168.35237145167946,1402.9364287639955,1
mixed,736.117,801.43,12.268616666666667,10.399999999999999,8.8925,1.5074999999999985,272.8684946480485,272.8684946480485,2273.904122067071,181.0072932988715,1508.3941108239292,1
mixed,737.123,802.436,12.285383333333334,10.35,8.7475,1.6024999999999991,273.976408712587,273.976408712587,2283.1367392715583,170.96811776136482,1424.7343146780402,1
mixed,738.1270000000001,803.44,12.302116666666668,10.434999999999999,8.7525,1.6824999999999992,272.82263991223397,272.82263991223397,2273.5219992686166,162.1531292197528,1351.2760768312735,1
mixed,739.1320000000001,804.445,12.318866666666668,10.41,8.6925,1.7174999999999994,271.2803418812353,271.2803418812353,2260.669515676961,157.95070851891435,1316.2559043242863,1
mixed,740.1370000000001,805.45,12.335616666666668,10.405000000000001,8.7475,1.6575000000000006,270.75489168601104,270.75489168601104,2256.290764050092,163.35136753303826,1361.2613961086522,1
mixed,741.142,806.455,12.352366666666667,10.345,8.605,1.7400000000000002,270.1950841180269,270.1950841180269,2251.6257009835576,155.2845311023143,1294.0377591859526,1
mixed,742.147,807.46,12.369116666666667,10.36,8.6425,1.7174999999999994,270.1265276531446,270.1265276531446,2251.0543971095385,157.27890984171452,1310.6575820142878,1
mixed,743.152,808.465,12.385866666666667,10.370000000000001,8.555,1.8150000000000013,268.74390360939975,268.74390360939975,2239.5325300783315,148.0682664514598,1233.9022204288317,1
mixed,744.157,809.47,12.402616666666667,10.32,8.5275,1.7925000000000004,268.0467756318848,268.0467756318848,2233.723130265707,149.5379501433109,1246.1495845275908,1
mixed,745.162,810.475,12.419366666666667,10.355,8.41,1.9450000000000003,268.60808873297447,268.60808873297447,2238.400739441454,138.10184510692773,1150.8487092243977,1
mixed,746.167,811.48,12.436116666666667,10.265,8.375,1.8900000000000006,269.73897108615097,269.73897108615097,2247.8247590512583,142.71903232071475,1189.3252693392897,1
mixed,747.172,812.485,12.452866666666667,10.274999999999999,8.2775,1.9974999999999987,267.32933009374034,267.32933009374034,2227.7444174478364,133.83195499060852,1115.2662915884043,1
mixed,748.177,813.49,12.469616666666667,10.25,8.1875,2.0625,265.6729022914598,265.6729022914598,2213.940852428832,128.81110414131385,1073.425867844282,1
mixed,749.182,814.495,12.486366666666667,10.215,8.2725,1.942499999999999,262.4402965376666,262.4402965376666,2187.0024711472215,135.1043997619906,1125.8699980165884,1
mixed,750.187,815.5,12.503116666666667,10.19,8.252500000000001,1.9374999999999982,264.57798815132793,264.57798815132793,2204.8165679277326,136.55638098133068,1137.969841511089,1
mixed,751.191,816.504,12.51985,10.195,8.2425,1.9525000000000006,268.3950565042893,268.3950565042893,2236.6254708690776,137.46225685238883,1145.5188071032403,1
mixed,752.197,817.51,12.536616666666667,10.184999999999999,8.32,1.8649999999999984,269.46988265576925,269.46988265576925,2245.582355464744,144.487872737678,1204.0656061473167,1
mixed,753.201,818.514,12.55335,10.175,8.365,1.8100000000000005,270.8980769036679,270.8980769036679,2257.483974197233,149.66744580313141,1247.2287150260952,1
mixed,754.207,819.52,12.570116666666667,10.15,8.282499999999999,1.8675000000000015,275.50424101930975,275.50424101930975,2295.868675160915,147.52569800230765,1229.3808166858971,1
mixed,755.212,820.525,12.586866666666667,10.129999999999999,8.2775,1.8524999999999991,276.9101448839216,276.9101448839216,2307.5845406993467,149.47916053113184,1245.6596710927654,1
mixed,756.216,821.529,12.6036,10.1,8.3125,1.7874999999999996,278.45384542077574,278.45384542077574,2320.448711839798,155.77837506057386,1298.1531255047823,1
mixed,757.222,822.535,12.620366666666666,10.08,8.24,1.8399999999999999,282.18001223513187,282.18001223513187,2351.5001019594324,153.35870230170212,1277.9891858475178,1
mixed,758.226,823.539,12.6371,10.125,8.25,1.875,279.6107784028043,279.6107784028043,2330.0898200233696,149.12574848149563,1242.7145706791302,1
mixed,759.232,824.545,12.653866666666666,10.04,8.184999999999999,1.8550000000000004,283.8517096990009,283.8517096990009,2365.430914158341,153.0197895951487,1275.1649132929058,1
mixed,760.236,825.549,12.6706,10.035,8.2075,1.8275000000000006,288.82293112432654,288.82293112432654,2406.857759369388,158.04264357008287,1317.0220297506908,1
mixed,761.241,826.554,12.68735,10.065000000000001,8.11,1.9550000000000018,287.80726490681894,287.80726490681894,2398.3938742234914,147.21599227970265,1226.7999356641888,1
mixed,762.246,827.559,12.7041,10.05,8.005,2.045,287.89983720112446,287.89983720112446,2399.1653100093704,140.78231647976747,1173.185970664729,1
mixed,763.251,828.564,12.72085,10.015,8.0075,2.0075000000000003,288.2901050711966,288.2901050711966,2402.4175422599715,143.60652805539056,1196.7210671282546,1
mixed,764.256,829.569,12.737599999999999,10.02,7.9799999999999995,2.04,288.5309658865501,288.5309658865501,2404.4247157212512,141.436747983603,1178.639566530025,1
mixed,765.261,830.574,12.754349999999999,9.989999999999998,8.002500000000001,1.9874999999999972,289.6637015228025,289.6637015228025,2413.8641793566876,145.74274290455494,1214.5228575379579,1
mixed,766.266,831.579,12.771099999999999,9.97,7.9975000000000005,1.9725000000000001,288.24801551547904,288.24801551547904,2402.0667959623256,146.1333411992289,1217.7778433269077,1
mixed,767.27,832.583,12.787833333333333,9.965,7.9799999999999995,1.9850000000000003,286.92453039800006,286.92453039800006,2391.037753316667,144.5463629209068,1204.55302434089,1
mixed,768.2760000000001,833.589,12.8046,9.96,8.0,1.9600000000000009,285.39408095434635,285.39408095434635,2378.2840079528864,145.60922497670725,1213.410208139227,1
mixed,769.28,834.593,12.821333333333333,9.965,7.9075,2.0575,288.7437433474789,288.7437433474789,2406.1978612289913,140.33717781165439,1169.4764817637865,1
mixed,770.285,835.598,12.838083333333334,9.925,7.867500000000001,2.0575,288.310836719464,288.310836719464,2402.5903059955335,140.12677361820852,1167.723113485071,1
mixed,771.29,836.603,12.854833333333334,9.934999999999999,7.887499999999999,2.0474999999999994,289.24977983335066,289.24977983335066,2410.414831944589,141.26973374034225,1177.2477811695187,1
mixed,772.295,837.608,12.871583333333332,9.86,7.885,1.9749999999999996,289.54778111001065,289.54778111001065,2412.8981759167555,146.60647144810667,1221.720595400889,1
mixed,773.299,838.612,12.888316666666666,9.795,7.985,1.8099999999999996,291.05686561976813,291.05686561976813,2425.4738801647345,160.80489813246862,1340.040817770572,1
mixed,774.3050000000001,839.618,12.905083333333334,9.815000000000001,7.855,1.9600000000000009,292.4417387372184,292.4417387372184,2437.01448947682,149.2049687434787,1243.3747395289893,1
mixed,775.3100000000001,840.623,12.921833333333334,9.79,7.8725000000000005,1.9174999999999986,291.8819376297057,291.8819376297057,2432.3494802475475,152.220045699977,1268.5003808331417,1
mixed,776.314,841.627,12.938566666666667,9.745000000000001,7.9125,1.8325000000000014,290.94655377626486,290.94655377626486,2424.554614802207,158.77028855457826,1323.0857379548188,1
mixed,777.319,842.632,12.955316666666667,9.780000000000001,7.994999999999999,1.785000000000002,290.6614164186001,290.6614164186001,2422.178470155001,162.83552740537803,1356.9627283781504,1
mixed,778.324,843.637,12.972066666666667,9.74,7.9625,1.7774999999999999,290.7768394585799,290.7768394585799,2423.140328821499,163.587532747443,1363.229439562025,1
mixed,779.3290000000001,844.642,12.988816666666668,9.719999999999999,7.9575,1.7624999999999993,292.06909230743724,292.06909230743724,2433.9091025619773,165.71296017443254,1380.941334786938,1
mixed,780.333,845.646,13.00555,9.75,7.864999999999999,1.8850000000000007,293.01820115215713,293.01820115215713,2441.8183429346427,155.44732156613105,1295.3943463844255,1
mixed,781.338,846.651,13.0223,9.68,7.880000000000001,1.799999999999999,292.5050338916301,292.5050338916301,2437.5419490969175,162.50279660646126,1354.1899717205106,1
mixed,782.343,847.656,13.03905,9.685,7.7575,1.9275000000000002,295.63623313506304,295.63623313506304,2463.6352761255253,153.37807166540233,1278.150597211686,1
mixed,783.348,848.661,13.0558,9.684999999999999,7.7,1.9849999999999985,295.5911569993184,295.5911569993184,2463.2596416609867,148.91242166212524,1240.936847184377,1
mixed,784.3530000000001,849.666,13.072550000000001,9.655000000000001,7.6125,2.0425000000000013,293.63727626369695,293.63727626369695,2446.9773021974747,143.76366034942313,1198.0305029118595,1
mixed,785.357,850.67,13.089283333333332,9.620000000000001,7.55,2.070000000000001,291.5125911710428,291.5125911710428,2429.2715930920235,140.8273387299723,1173.5611560831026,1
mixed,786.363,851.676,13.106050000000002,9.65,7.5825000000000005,2.0675,290.77036218289254,290.77036218289254,2423.0863515241044,140.63862741615117,1171.9885618012597,1
mixed,787.367,852.68,13.122783333333333,9.585,7.5825000000000005,2.0025000000000004,287.822226047989,287.822226047989,2398.5185503999082,143.73144871310308,1197.7620726091923,1
mixed,788.372,853.685,13.139533333333333,9.59,7.5825000000000005,2.0074999999999994,282.9995960100967,282.9995960100967,2358.329966750806,140.9711561694131,1174.7596347451092,1
mixed,789.376,854.689,13.156266666666665,9.605,7.5675,2.0375000000000005,283.46859138621767,283.46859138621767,2362.238261551814,139.12568902391047,1159.3807418659205,1
mixed,790.3820000000001,855.695,13.173033333333334,9.54,7.619999999999999,1.92,279.9269256134531,279.9269256134531,2332.724380112109,145.7952737570068,1214.9606146417234,1
mixed,791.386,856.699,13.189766666666666,9.5,7.642500000000001,1.857499999999999,277.7775626431951,277.7775626431951,2314.8130220266257,149.54377531262193,1246.198127605183,1
mixed,792.391,857.704,13.206516666666666,9.530000000000001,7.6049999999999995,1.9250000000000016,274.1209669931158,274.1209669931158,2284.3413916092986,142.400502334086,1186.67085278405,1
mixed,793.395,858.708,13.22325,9.495000000000001,7.647499999999999,1.847500000000002,271.03550450485466,271.03550450485466,2258.6292042071223,146.703926660273,1222.5327221689417,1
mixed,794.4010000000001,859.714,13.240016666666667,9.51,7.635,1.875,269.2418365460151,269.2418365460151,2243.6819712167926,143.59564615787474,1196.6303846489561,1
mixed,795.4060000000001,860.719,13.256766666666667,9.48,7.647500000000001,1.8324999999999996,267.24144201809554,267.24144201809554,2227.012016817463,145.83434762242598,1215.2862301868831,1
mixed,796.41,861.723,13.2735,9.445,7.617500000000001,1.8274999999999997,269.5621554484081,269.5621554484081,2246.351295403401,147.50323143551745,1229.1935952959789,1
mixed,797.416,862.729,13.290266666666668,9.46,7.6125,1.847500000000001,268.75049774771236,268.75049774771236,2239.587481230936,145.46711650755736,1212.2259708963113,1
mixed,798.42,863.733,13.306999999999999,9.445,7.5825,1.8625000000000007,267.6536315967122,267.6536315967122,2230.446929972602,143.70664783716086,1197.5553986430073,1
mixed,799.4250000000001,864.738,13.32375,9.425,7.59,1.8350000000000009,268.38487912682615,268.38487912682615,2236.540659390218,146.25878971489158,1218.8232476240964,1
mixed,800.429,865.742,13.340483333333333,9.405000000000001,7.5775,1.8275000000000015,266.04252422843547,266.04252422843547,2217.0210352369622,145.57730463936267,1213.1442053280223,1
mixed,801.4350000000001,866.748,13.35725,9.38,7.5874999999999995,1.7925000000000013,266.7396578488134,266.7396578488134,2222.830482073445,148.80873520156945,1240.072793346412,1
mixed,802.439,867.752,13.373983333333333,9.375,7.545,1.83,266.8879350488586,266.8879350488586,2224.066125407155,145.84040166604294,1215.3366805503579,1
mixed,803.444,868.757,13.390733333333333,9.325,7.464999999999999,1.8600000000000003,266.16815551660835,266.16815551660835,2218.067962638403,143.10115887989693,1192.5096573324745,1
mixed,804.449,869.762,13.407483333333333,9.305,7.495,1.8099999999999996,268.40799421462367,268.40799421462367,2236.733285121864,148.29170951084183,1235.764245923682,1
mixed,805.4540000000001,870.767,13.424233333333335,9.34,7.3475,1.9924999999999997,270.03115204002637,270.03115204002637,2250.259600333553,135.5237902333884,1129.3649186115701,1
mixed,806.4590000000001,871.772,13.440983333333334,9.315000000000001,7.3025,2.012500000000001,270.22552638230036,270.22552638230036,2251.8793865191697,134.2735534818883,1118.946279015736,1
mixed,807.463,872.776,13.457716666666666,9.3,7.2575,2.0425000000000004,271.31169981996413,271.31169981996413,2260.9308318330345,132.83314556668986,1106.9428797224157,1
