dataset,time_s,time_s_raw,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,P_HX_W_m2,UA_corr_W_per_K,UA_per_area_W_per_m2K,valve_state
nomix,371.81,383.863,6.196833333333333,6.4350000000000005,-20.1175,26.552500000000002,182.91765265434907,182.91765265434907,1524.3137721195756,6.888905099495304,57.4075424957942,1
nomix,372.81600000000003,384.869,6.2136000000000005,6.4,-20.2425,26.6425,183.51842829743975,183.51842829743975,1529.320235811998,6.888183477430412,57.40152897858677,1
nomix,373.82,385.873,6.230333333333333,6.44,-20.3825,26.8225,184.40255227326278,184.40255227326278,1536.6879356105233,6.874920394193784,57.291003284948204,1
nomix,374.825,386.878,6.247083333333333,6.46,-20.5475,27.0075,188.62952407962956,188.62952407962956,1571.9127006635797,6.984338575567141,58.20282146305951,1
nomix,375.831,387.884,6.263850000000001,6.41,-20.675,27.085,188.53110084858415,188.53110084858415,1571.0925070715346,6.960719987025444,58.0059998918787,1
nomix,376.835,388.888,6.280583333333333,6.4,-20.765,27.165,190.86849565160875,190.86849565160875,1590.5707970967396,7.026265254982837,58.55221045819031,1
nomix,377.84,389.893,6.297333333333333,6.435,-20.935,27.369999999999997,191.9826629479621,191.9826629479621,1599.8555245663508,7.014346472340596,58.45288726950497,1
nomix,378.845,390.898,6.3140833333333335,6.38,-21.06,27.439999999999998,190.72686397693417,190.72686397693417,1589.390533141118,6.95068746271626,57.922395522635505,1
nomix,379.85,391.903,6.3308333333333335,6.369999999999999,-21.237499999999997,27.607499999999995,189.62385616733354,189.62385616733354,1580.1988013944463,6.868563113912291,57.238025949269094,1
nomix,380.855,392.908,6.347583333333334,6.39,-21.3475,27.7375,191.30610797204133,191.30610797204133,1594.2175664336778,6.89702056681537,57.47517139012809,1
nomix,381.86,393.913,6.364333333333334,6.34,-21.465,27.805,188.59746275753517,188.59746275753517,1571.6455229794599,6.782861455045322,56.523845458711016,1
nomix,382.864,394.917,6.381066666666666,6.325,-21.675,28.0,190.45373089843517,190.45373089843517,1587.1144241536265,6.801918960658399,56.68265800548666,1
nomix,383.87,395.923,6.397833333333334,6.3500000000000005,-21.765,28.115000000000002,191.2948703971692,191.2948703971692,1594.1239199764102,6.8040145970894255,56.70012164241188,1
nomix,384.875,396.928,6.414583333333334,6.305000000000001,-21.85,28.155,189.32860656970703,189.32860656970703,1577.738388080892,6.724510977435874,56.03759147863229,1
nomix,385.879,397.932,6.431316666666667,6.285,-21.8275,28.1125,188.149629209034,188.149629209034,1567.91357674195,6.692739144830022,55.772826206916854,1
nomix,386.885,398.938,6.448083333333333,6.305000000000001,-21.8375,28.1425,191.96109399823789,191.96109399823789,1599.675783318649,6.821039140027997,56.84199283356664,1
nomix,387.889,399.942,6.464816666666667,6.255000000000001,-21.794999999999998,28.049999999999997,192.9443866158285,192.9443866158285,1607.8698884652376,6.878587758140054,57.32156465116712,1
nomix,388.895,400.948,6.481583333333333,6.245,-21.767500000000002,28.012500000000003,190.59660691500895,190.59660691500895,1588.3050576250746,6.8039841825973735,56.69986818831145,1
nomix,389.899,401.952,6.498316666666667,6.285,-21.740000000000002,28.025000000000002,190.0392608403491,190.0392608403491,1583.6605070029093,6.781061938995507,56.50884949162923,1
nomix,390.904,402.957,6.515066666666667,6.234999999999999,-21.68,27.915,193.07540640186562,193.07540640186562,1608.961720015547,6.9165468888363115,57.637890740302595,1
nomix,391.909,403.962,6.531816666666667,6.225,-21.6925,27.917499999999997,193.15179877894295,193.15179877894295,1609.598323157858,6.918663876741935,57.65553230618279,1
nomix,392.914,404.967,6.548566666666667,6.265000000000001,-21.63,27.895,192.44175725618888,192.44175725618888,1603.6813104682408,6.898790365878791,57.4899197156566,1
nomix,393.918,405.971,6.5653,6.180000000000001,-21.66,27.84,193.57730854988185,193.57730854988185,1613.1442379156822,6.953207922050354,57.94339935041962,1
nomix,394.924,406.977,6.582066666666666,6.16,-21.732499999999998,27.8925,194.57197179209666,194.57197179209666,1621.4330982674721,6.975781008948523,58.13150840790436,1
nomix,395.92900000000003,407.982,6.598816666666667,6.165000000000001,-21.935000000000002,28.1,197.20347199968523,197.20347199968523,1643.3622666640438,7.017917153013709,58.48264294178091,1
nomix,396.933,408.986,6.61555,6.15,-22.1325,28.2825,197.49894027357334,197.49894027357334,1645.8245022797778,6.9830792989860635,58.19232749155053,1
nomix,397.939,409.992,6.632316666666667,6.130000000000001,-22.3525,28.4825,196.34174468791713,196.34174468791713,1636.1812057326429,6.893416823941617,57.44514019951348,1
nomix,398.943,410.996,6.64905,6.09,-22.505000000000003,28.595000000000002,197.41180172341276,197.41180172341276,1645.0983476951064,6.9037174933874015,57.530979111561685,1
nomix,399.948,412.001,6.6658,6.1049999999999995,-22.6775,28.7825,194.92203755440693,194.92203755440693,1624.350312953391,6.772241381200623,56.43534484333853,1
nomix,400.953,413.006,6.68255,6.140000000000001,-22.8675,29.0075,192.29071856941914,192.29071856941914,1602.4226547451597,6.629000036866987,55.24166697389156,1
nomix,401.958,414.011,6.6993,6.135,-22.9875,29.122500000000002,189.0361767122805,189.0361767122805,1575.3014726023375,6.49106967850564,54.09224732088033,1
nomix,402.962,415.015,6.716033333333333,6.055,-23.154999999999998,29.209999999999997,188.40266331893332,188.40266331893332,1570.0221943244444,6.4499371214972046,53.749476012476705,1
nomix,403.968,416.021,6.7328,6.105,-23.37,29.475,185.15943681029543,185.15943681029543,1542.995306752462,6.281914734870074,52.34928945725061,1
nomix,404.973,417.026,6.74955,6.08,-23.4825,29.5625,181.35846745140125,181.35846745140125,1511.3205620950105,6.134747313366638,51.12289427805532,1
nomix,405.978,418.031,6.7663,6.08,-23.587500000000002,29.667500000000004,180.9659806781985,180.9659806781985,1508.0498389849874,6.0998055339411295,50.83171278284275,1
nomix,406.983,419.036,6.78305,6.065,-23.7775,29.8425,180.39811738927818,180.39811738927818,1503.3176449106516,6.045006865687465,50.37505721406221,1
nomix,407.987,420.04,6.799783333333334,6.035,-23.9375,29.9725,181.0970092969533,181.0970092969533,1509.1417441412775,6.042105573340672,50.350879777838934,1
nomix,408.993,421.046,6.81655,5.995,-24.0175,30.0125,179.2516585891502,179.2516585891502,1493.7638215762518,5.972566716839657,49.77138930699714,1
nomix,409.997,422.05,6.833283333333333,6.010000000000001,-24.2,30.21,178.2903370046372,178.2903370046372,1485.7528083719767,5.901699338121059,49.18082781767549,1
nomix,411.002,423.055,6.850033333333333,6.029999999999999,-24.265,30.295,180.35462691153361,180.35462691153361,1502.9552242627801,5.95328030736206,49.610669228017166,1
nomix,412.007,424.06,6.866783333333333,5.985,-24.44,30.425,183.22645196122303,183.22645196122303,1526.8870996768587,6.022233425183995,50.185278543199956,1
nomix,413.012,425.065,6.883533333333333,5.99,-24.5625,30.552500000000002,179.30559363554482,179.30559363554482,1494.213280296207,5.868769941430155,48.90641617858462,1
nomix,414.017,426.07,6.900283333333333,5.994999999999999,-24.715,30.71,178.23513196038263,178.23513196038263,1485.292766336522,5.8038141309144455,48.36511775762038,1
nomix,415.022,427.075,6.917033333333333,5.99,-24.852500000000003,30.8425,177.80945425065067,177.80945425065067,1481.7454520887557,5.765079168376451,48.04232640313709,1
nomix,416.027,428.08,6.933783333333333,5.93,-24.99,30.919999999999998,174.76206858709787,174.76206858709787,1456.3505715591489,5.652072075908729,47.10060063257274,1
nomix,417.031,429.084,6.950516666666667,5.9399999999999995,-25.02,30.96,176.94688849803595,176.94688849803595,1474.5574041502996,5.715338775776354,47.62782313146962,1
nomix,418.037,430.09,6.967283333333333,5.92,-24.9925,30.9125,178.06080383813793,178.06080383813793,1483.8400319844827,5.760155401152864,48.001295009607205,1
nomix,419.041,431.094,6.984016666666666,5.905,-25.0075,30.9125,178.37786191946347,178.37786191946347,1486.4821826621956,5.770412031361535,48.08676692801279,1
nomix,420.046,432.099,7.000766666666666,5.890000000000001,-24.8825,30.7725,179.1098369989149,179.1098369989149,1492.5819749909574,5.820451279516285,48.50376066263571,1
nomix,421.051,433.104,7.017516666666666,5.87,-24.9375,30.8075,180.26707859782633,180.26707859782633,1502.225654981886,5.851402372728274,48.76168643940229,1
nomix,422.056,434.109,7.0342666666666664,5.93,-24.869999999999997,30.799999999999997,182.87786021492343,182.87786021492343,1523.9821684576953,5.937592864120891,49.479940534340756,1
nomix,423.06,435.113,7.051,5.875,-24.8325,30.7075,184.24294946592886,184.24294946592886,1535.3579122160738,5.999933223672682,49.99944353060568,1
nomix,424.06600000000003,436.119,7.067766666666667,5.92,-24.8575,30.777500000000003,185.22616938361764,185.22616938361764,1543.551411530147,6.018233104820652,50.1519425401721,1
nomix,425.071,437.124,7.0845166666666675,5.8549999999999995,-24.87,30.725,184.04687286606597,184.04687286606597,1533.7239405505497,5.990134186039575,49.91778488366313,1
nomix,426.075,438.128,7.101249999999999,5.865,-25.115000000000002,30.980000000000004,188.6236950894436,188.6236950894436,1571.8641257453635,6.088563430905215,50.738028590876795,1
nomix,427.081,439.134,7.118016666666667,5.905,-25.259999999999998,31.165,187.66260979713076,187.66260979713076,1563.8550816427564,6.021582217138802,50.17985180949002,1
nomix,428.085,440.138,7.1347499999999995,5.83,-25.4625,31.292499999999997,187.7940823204706,187.7940823204706,1564.9506860039219,6.001248935702504,50.01040779752087,1
nomix,429.09,441.143,7.1514999999999995,5.785,-25.59,31.375,183.92758964030702,183.92758964030702,1532.7299136692252,5.862233932758789,48.85194943965658,1
nomix,430.095,442.148,7.1682500000000005,5.779999999999999,-25.8975,31.677500000000002,182.9552002220554,182.9552002220554,1524.6266685171283,5.775556790215623,48.129639918463525,1
nomix,431.1,443.153,7.1850000000000005,5.83,-26.015,31.845,183.60014414742284,183.60014414742284,1530.0012012285238,5.765430810093354,48.045256750777945,1
nomix,432.105,444.158,7.2017500000000005,5.7700000000000005,-26.215,31.985,185.65269760006655,185.65269760006655,1547.105813333888,5.804367597313321,48.36972997761101,1
nomix,433.11,445.163,7.218500000000001,5.734999999999999,-26.384999999999998,32.12,186.89808399222972,186.89808399222972,1557.484033268581,5.818744831638535,48.489540263654455,1
nomix,434.115,446.168,7.23525,5.705,-26.495,32.2,184.60480644658796,184.60480644658796,1538.3733870548997,5.733068523185961,47.77557102654967,1
nomix,435.12,447.173,7.252,5.779999999999999,-26.645,32.425,186.62537288378527,186.62537288378527,1555.2114406982107,5.755601322553131,47.963344354609426,1
nomix,436.125,448.178,7.26875,5.75,-26.78,32.53,187.7611815480075,187.7611815480075,1564.6765129000626,5.771939180694973,48.09949317245811,1
nomix,437.129,449.182,7.2854833333333335,5.725,-26.9725,32.6975,187.0189211770538,187.0189211770538,1558.4910098087819,5.719670347184152,47.663919559867935,1
nomix,438.135,450.188,7.30225,5.715,-27.095,32.81,189.23573706613521,189.23573706613521,1576.964475551127,5.767623805734081,48.063531714450676,1
nomix,439.139,451.192,7.318983333333334,5.67,-27.185000000000002,32.855000000000004,192.44670653027592,192.44670653027592,1603.722554418966,5.857455684987853,48.81213070823211,1
nomix,440.144,452.197,7.335733333333334,5.6899999999999995,-27.347500000000004,33.0375,194.26022595017918,194.26022595017918,1618.8352162514932,5.8799917048862405,48.999930874052005,1
nomix,441.148,453.201,7.352466666666667,5.68,-27.4725,33.1525,198.07115092962118,198.07115092962118,1650.59292441351,5.97454644233832,49.787887019486,1
nomix,442.154,454.207,7.369233333333333,5.665,-27.68,33.345,201.17316912913083,201.17316912913083,1676.4430760760904,6.033083494650797,50.27569578875664,1
nomix,443.159,455.212,7.385983333333333,5.655,-27.73,33.385,203.608863064293,203.608863064293,1696.740525535775,6.098812732193889,50.82343943494908,1
nomix,444.163,456.216,7.402716666666667,5.645,-27.8475,33.4925,205.91336492198133,205.91336492198133,1715.9447076831777,6.148044037380946,51.23370031150788,1
nomix,445.169,457.222,7.419483333333333,5.635,-27.8225,33.4575,206.75424940446783,206.75424940446783,1722.9520783705652,6.179608440692455,51.49673700577046,1
nomix,446.173,458.226,7.436216666666667,5.585,-27.765,33.35,208.5354981134398,208.5354981134398,1737.7958176119982,6.25293847416611,52.10782061805092,1
nomix,447.178,459.231,7.452966666666667,5.609999999999999,-27.7575,33.3675,208.77546101849194,208.77546101849194,1739.795508487433,6.256850558732058,52.14042132276715,1
nomix,448.183,460.236,7.469716666666667,5.550000000000001,-27.6675,33.2175,210.8943142256149,210.8943142256149,1757.4526185467907,6.348891825863322,52.90743188219435,1
nomix,449.188,461.241,7.486466666666667,5.59,-27.5775,33.167500000000004,213.1883961647818,213.1883961647818,1776.5699680398484,6.427629340914503,53.563577840954196,1
nomix,450.192,462.245,7.5032000000000005,5.57,-27.6275,33.197500000000005,212.83874819548535,212.83874819548535,1773.656234962378,6.411288446283163,53.42740371902636,1
nomix,451.198,463.251,7.519966666666666,5.63,-27.582500000000003,33.212500000000006,214.7830742746249,214.7830742746249,1789.8589522885409,6.4669348671321,53.891123892767496,1
nomix,452.203,464.256,7.536716666666666,5.565,-27.64,33.205,217.19691713948856,217.19691713948856,1809.974309495738,6.541090713431368,54.509089278594736,1
nomix,453.207,465.26,7.55345,5.54,-27.7275,33.2675,217.23039268157774,217.23039268157774,1810.2532723464813,6.5298081515466375,54.41506792955531,1
nomix,454.213,466.266,7.570216666666667,5.53,-27.865000000000002,33.395,214.3578017479261,214.3578017479261,1786.3150145660509,6.418859162986258,53.49049302488548,1
nomix,455.217,467.27,7.58695,5.51,-28.03,33.54,214.9260470116318,214.9260470116318,1791.0503917635983,6.408051491104109,53.400429092534246,1
nomix,456.222,468.275,7.6037,5.54,-28.215,33.755,219.17466676117746,219.17466676117746,1826.4555563431456,6.493102259255738,54.10918549379782,1
nomix,457.227,469.28,7.62045,5.4750000000000005,-28.3275,33.8025,224.62448254280153,224.62448254280153,1871.8706878566795,6.645203240671592,55.37669367226327,1
nomix,458.232,470.285,7.637200000000001,5.465,-28.439999999999998,33.905,223.13894883227255,223.13894883227255,1859.4912402689379,6.581299183963207,54.84415986636006,1
nomix,459.236,471.289,7.653933333333333,5.475,-28.53,34.005,223.0409228994348,223.0409228994348,1858.67435749529,6.55906257607513,54.65885480062608,1
nomix,460.242,472.295,7.6707,5.3950000000000005,-28.7075,34.1025,225.53117526897577,225.53117526897577,1879.4264605747983,6.613332608136523,55.11110506780436,1
nomix,461.246,473.299,7.687433333333333,5.409999999999999,-28.795,34.205,224.02320314743938,224.02320314743938,1866.8600262286616,6.549428538150545,54.57857115125454,1
nomix,462.251,474.304,7.704183333333333,5.404999999999999,-28.8475,34.2525,228.13010694211198,228.13010694211198,1901.0842245176,6.660246899995971,55.502057499966426,1
nomix,463.257,475.31,7.72095,5.36,-28.93,34.29,229.42936986302902,229.42936986302902,1911.9114155252419,6.690853597638642,55.75711331365535,1
nomix,464.261,476.314,7.737683333333334,5.365,-29.015,34.38,230.36943593564305,230.36943593564305,1919.7452994636922,6.70068167352074,55.83901394600617,1
nomix,465.266,477.319,7.754433333333334,5.369999999999999,-29.105,34.475,233.60215648699494,233.60215648699494,1946.6846373916246,6.775987135228279,56.46655946023566,1
nomix,466.271,478.324,7.771183333333334,5.369999999999999,-29.240000000000002,34.61,235.65516202436717,235.65516202436717,1963.7930168697264,6.80887495014063,56.74062458450525,1
nomix,467.276,479.329,7.787933333333333,5.315,-29.275000000000002,34.59,234.8800124011488,234.8800124011488,1957.3334366762401,6.790402208764059,56.58668507303383,1
nomix,468.28000000000003,480.333,7.804666666666667,5.324999999999999,-29.354999999999997,34.67999999999999,235.22958870853248,235.22958870853248,1960.246572571104,6.782860112702783,56.523834272523196,1
nomix,469.286,481.339,7.821433333333333,5.285,-29.3975,34.682500000000005,237.2063324846812,237.2063324846812,1976.7194373723435,6.839366610961759,56.994721758014656,1
nomix,470.29,482.343,7.838166666666667,5.285,-29.560000000000002,34.845,237.36990289853935,237.36990289853935,1978.0825241544946,6.812165386670666,56.76804488892222,1
nomix,471.295,483.348,7.854916666666667,5.245,-29.627499999999998,34.872499999999995,239.90401093958124,239.90401093958124,1999.2000911631771,6.879461206956234,57.32884339130196,1
nomix,472.3,484.353,7.871666666666667,5.23,-29.775000000000002,35.005,240.36212065364836,240.36212065364836,2003.0176721137364,6.866508231785412,57.2209019315451,1
nomix,473.305,485.358,7.888416666666667,5.23,-29.8725,35.1025,241.85906631448373,241.85906631448373,2015.4922192873644,6.890080943365394,57.41734119471162,1
nomix,474.31,486.363,7.905166666666667,5.24,-30.0175,35.2575,238.42949801294887,238.42949801294887,1986.9124834412407,6.762518556702797,56.354321305856644,1
nomix,475.314,487.367,7.9219,5.27,-30.1375,35.4075,236.48505695715752,236.48505695715752,1970.7088079763128,6.678953808011228,55.65794840009357,1
nomix,476.32,488.373,7.938666666666666,5.255,-30.0925,35.347500000000004,237.77394049098154,237.77394049098154,1981.4495040915128,6.726754098337408,56.056284152811735,1
nomix,477.324,489.377,7.9554,5.22,-30.0675,35.2875,237.3588710275564,237.3588710275564,1977.9905918963034,6.7264292179257925,56.05357681604827,1
nomix,478.329,490.382,7.97215,5.155,-30.002499999999998,35.1575,239.1607242693099,239.1607242693099,1993.0060355775825,6.80255206625357,56.68793388544642,1
nomix,479.334,491.387,7.9889,5.135,-29.942500000000003,35.0775,237.22721304400392,237.22721304400392,1976.893442033366,6.762945279566785,56.35787732972321,1
nomix,480.339,492.392,8.00565,5.175000000000001,-29.82,34.995000000000005,236.7795594317195,236.7795594317195,1973.162995264329,6.7660968547426625,56.38414045618886,1
nomix,481.343,493.396,8.022383333333334,5.1499999999999995,-29.767500000000002,34.917500000000004,236.16719994492684,236.16719994492684,1968.059999541057,6.763577001358254,56.363141677985446,1
nomix,482.349,494.402,8.03915,5.095000000000001,-29.7275,34.8225,235.8181600497101,235.8181600497101,1965.1513337475842,6.7720054576699,56.43337881391584,1
nomix,483.354,495.407,8.0559,5.16,-29.6825,34.8425,237.72901658110274,237.72901658110274,1981.0751381758562,6.8229609408367,56.85800784030584,1
nomix,484.358,496.411,8.072633333333334,5.0649999999999995,-29.7125,34.777499999999996,238.9960821472178,238.9960821472178,1991.6340178934818,6.872146708280291,57.267889235669095,1
nomix,485.364,497.417,8.0894,5.074999999999999,-29.775,34.849999999999994,240.52511395220682,240.52511395220682,2004.3759496017235,6.901724934066194,57.51437445055162,1
nomix,486.368,498.421,8.106133333333334,5.065,-29.904999999999998,34.97,240.42584719001303,240.42584719001303,2003.548726583442,6.875202950815357,57.29335792346131,1
nomix,487.373,499.426,8.122883333333332,5.005,-29.9825,34.987500000000004,239.75926361838734,239.75926361838734,1997.9938634865612,6.85271207197963,57.105933933163584,1
nomix,488.378,500.431,8.139633333333332,5.01,-30.130000000000003,35.14,240.39222626508015,240.39222626508015,2003.2685522090014,6.840985380338081,57.008211502817346,1
nomix,489.383,501.436,8.156383333333332,5.050000000000001,-30.3125,35.3625,239.79091318032462,239.79091318032462,1998.2576098360387,6.780937806442549,56.507815053687914,1
nomix,490.387,502.44,8.173116666666667,5.01,-30.3975,35.4075,239.98663525876907,239.98663525876907,1999.888627156409,6.777847497246885,56.482062477057376,1
nomix,491.39300000000003,503.446,8.189883333333334,5.0,-30.53,35.53,239.29903166196914,239.29903166196914,1994.1585971830762,6.735126137404141,56.12605114503451,1
nomix,492.398,504.451,8.206633333333334,4.984999999999999,-30.627499999999998,35.6125,239.93128625826782,239.93128625826782,1999.4273854855653,6.737277255409416,56.143977128411805,1
nomix,493.402,505.455,8.223366666666667,4.97,-30.8425,35.8125,238.9703436285081,238.9703436285081,1991.4195302375674,6.672819368335304,55.60682806946087,1
nomix,494.408,506.461,8.240133333333334,4.944999999999999,-30.9125,35.8575,237.4740881688523,237.4740881688523,1978.9507347404358,6.62271737206588,55.18931143388234,1
nomix,495.412,507.465,8.256866666666665,4.915,-31.06,35.975,236.25068923781225,236.25068923781225,1968.7557436484356,6.567079617451348,54.72566347876124,1
nomix,496.41700000000003,508.47,8.273616666666667,4.925,-31.107499999999998,36.0325,236.46875446029063,236.46875446029063,1970.5729538357552,6.562651896490408,54.688765804086735,1
nomix,497.422,509.475,8.290366666666667,4.930000000000001,-31.3225,36.252500000000005,236.30376117293997,236.30376117293997,1969.1980097744997,6.5182749099493815,54.318957582911516,1
nomix,498.427,510.48,8.307116666666667,4.86,-31.405,36.265,232.7434737096969,232.7434737096969,1939.5289475808077,6.417853955871967,53.482116298933065,1
nomix,499.431,511.484,8.32385,4.875,-31.59,36.465,230.16542549208017,230.16542549208017,1918.0452124340015,6.311954627508025,52.59962189590021,1
nomix,500.437,512.49,8.340616666666667,4.82,-31.7475,36.567499999999995,228.33047357175533,228.33047357175533,1902.7539464312945,6.244082137738576,52.03401781448813,1
nomix,501.442,513.495,8.357366666666667,4.835,-31.8675,36.7025,230.24140683295425,230.24140683295425,1918.6783902746188,6.273180487240767,52.276504060339725,1
nomix,502.446,514.499,8.3741,4.84,-32.055,36.894999999999996,231.76995208455546,231.76995208455546,1931.4162673712956,6.2818797149899845,52.34899762491654,1
nomix,503.452,515.505,8.390866666666666,4.825,-32.11,36.935,232.34829446414855,232.34829446414855,1936.235787201238,6.290734925251077,52.42279104375898,1
nomix,504.456,516.509,8.4076,4.78,-32.222500000000004,37.002500000000005,230.96197899923783,230.96197899923783,1924.683158326982,6.241793905796576,52.014949214971466,1
nomix,505.461,517.514,8.42435,4.785,-32.3725,37.1575,230.20756458277768,230.20756458277768,1918.3963715231473,6.195453531125013,51.628779426041774,1
nomix,506.466,518.519,8.4411,4.755,-32.45,37.205000000000005,224.69226112719986,224.69226112719986,1872.4355093933323,6.039302812181154,50.32752343484295,1
nomix,507.471,519.524,8.45785,4.7250000000000005,-32.394999999999996,37.12,226.64684181263843,226.64684181263843,1888.723681771987,6.105787764349096,50.88156470290914,1
nomix,508.476,520.529,8.4746,4.7749999999999995,-32.285,37.059999999999995,226.97338878127564,226.97338878127564,1891.4449065106305,6.124484316818016,51.0373693068168,1
nomix,509.481,521.534,8.49135,4.755,-32.295,37.050000000000004,228.08683146444545,228.08683146444545,1900.7235955370454,6.156189783115936,51.301581525966135,1
nomix,510.486,522.539,8.5081,4.695,-32.2025,36.8975,228.35913405798328,228.35913405798328,1902.9927838165274,6.18901372878876,51.575114406573,1
nomix,511.491,523.544,8.524849999999999,4.69,-32.17,36.86,230.77256421732437,230.77256421732437,1923.1047018110364,6.260785789943689,52.173214916197416,1
nomix,512.496,524.549,8.541599999999999,4.699999999999999,-32.1375,36.837500000000006,227.86669861240495,227.86669861240495,1898.8891551033746,6.185726463858972,51.5477205321581,1
nomix,513.5,525.553,8.558333333333334,4.68,-32.045,36.725,228.70798492748585,228.70798492748585,1905.8998743957154,6.227582979645632,51.89652483038027,1
nomix,514.506,526.559,8.575099999999999,4.665,-32.105000000000004,36.77,229.32950659732634,229.32950659732634,1911.0792216443863,6.236864470963457,51.97387059136214,1
nomix,515.51,527.563,8.591833333333334,4.67,-32.185,36.855000000000004,226.85000856727657,226.85000856727657,1890.4167380606382,6.155203054328491,51.29335878607076,1
nomix,516.515,528.568,8.608583333333334,4.694999999999999,-32.34,37.035000000000004,228.13819134896684,228.13819134896684,1901.1515945747237,6.160069970270469,51.33391641892058,1
nomix,517.52,529.573,8.625333333333334,4.68,-32.53,37.21,229.20717551906043,229.20717551906043,1910.0597959921704,6.159827345312024,51.33189454426687,1
nomix,518.525,530.578,8.642083333333334,4.625,-32.682500000000005,37.307500000000005,229.88420126742992,229.88420126742992,1915.7016772285826,6.161876332303957,51.34896943586631,1
nomix,519.531,531.584,8.65885,4.595000000000001,-32.81,37.405,231.12843264952036,231.12843264952036,1926.0702720793365,6.179078536279117,51.49232113565931,1
nomix,520.535,532.588,8.675583333333332,4.605,-32.9475,37.552499999999995,230.17813574178768,230.17813574178768,1918.151131181564,6.129502316537852,51.079185971148775,1
nomix,521.54,533.593,8.692333333333332,4.57,-33.1125,37.6825,232.97290567637341,232.97290567637341,1941.4408806364452,6.182522541667178,51.52102118055982,1
nomix,522.545,534.598,8.709083333333332,4.5600000000000005,-33.2675,37.8275,231.9576152146493,231.9576152146493,1932.9801267887442,6.131983747661074,51.09986456384229,1
nomix,523.55,535.603,8.725833333333332,4.5200000000000005,-33.4775,37.9975,233.81296849810076,233.81296849810076,1948.4414041508396,6.153377682692302,51.278147355769185,1
nomix,524.555,536.608,8.742583333333332,4.52,-33.67,38.19,233.637724026913,233.637724026913,1946.9810335576083,6.117772297117387,50.98143580931156,1
nomix,525.5600000000001,537.613,8.759333333333334,4.47,-33.9925,38.4625,234.54426008147587,234.54426008147587,1954.5355006789657,6.097998312160569,50.81665260133808,1
nomix,526.564,538.617,8.776066666666667,4.505,-34.1275,38.6325,233.80031406624667,233.80031406624667,1948.3359505520557,6.0519074371642185,50.43256197636849,1
nomix,527.57,539.623,8.792833333333334,4.5200000000000005,-34.385,38.905,235.39471901877494,235.39471901877494,1961.622658489791,6.050500424592595,50.42083687160496,1
nomix,528.574,540.627,8.809566666666665,4.525,-34.655,39.18,233.96329691260368,233.96329691260368,1949.6941409383642,5.9714981345738565,49.76248445478214,1
nomix,529.58,541.633,8.826333333333334,4.44,-34.84,39.28,234.68395238588548,234.68395238588548,1955.6996032157124,5.974642372349426,49.78868643624522,1
nomix,530.585,542.638,8.843083333333334,4.435,-35.1125,39.5475,238.01454274775938,238.01454274775938,1983.4545228979948,6.018447253246333,50.153727110386114,1
nomix,531.59,543.643,8.859833333333334,4.4,-35.207499999999996,39.607499999999995,237.0096440757689,237.0096440757689,1975.0803672980742,5.983958696604657,49.86632247170547,1
nomix,532.595,544.648,8.876583333333334,4.45,-35.245000000000005,39.69500000000001,234.1372708701263,234.1372708701263,1951.1439239177191,5.898407126089589,49.15339271741325,1
nomix,533.599,545.652,8.893316666666667,4.375,-35.285000000000004,39.660000000000004,236.08075314118798,236.08075314118798,1967.3396095099,5.952616065082903,49.60513387569086,1
nomix,534.605,546.658,8.910083333333334,4.415,-35.345,39.76,237.18328937429774,237.18328937429774,1976.5274114524814,5.965374481244913,49.711454010374275,1
nomix,535.609,547.662,8.926816666666667,4.35,-35.442499999999995,39.7925,235.00886090457237,235.00886090457237,1958.40717420477,5.905858161828797,49.215484681906645,1
nomix,536.615,548.668,8.943583333333333,4.335,-35.567499999999995,39.902499999999996,236.39597997112696,236.39597997112696,1969.9664997593914,5.924340078218833,49.369500651823614,1
nomix,537.619,549.672,8.960316666666667,4.385,-35.86,40.245,235.19418826264547,235.19418826264547,1959.951568855379,5.8440598400458565,48.700498667048805,1
nomix,538.625,550.678,8.977083333333333,4.295,-36.05,40.345,232.9228543307138,232.9228543307138,1941.0237860892817,5.773276845475618,48.11064037896348,1
nomix,539.63,551.683,8.993833333333333,4.295,-36.425,40.72,230.22557487224287,230.22557487224287,1918.5464572686906,5.653869716901839,47.11558097418199,1
nomix,540.634,552.687,9.010566666666668,4.305,-36.650000000000006,40.955000000000005,227.036842442078,227.036842442078,1891.973687017317,5.543568366306385,46.19640305255321,1
nomix,541.64,553.693,9.027333333333333,4.255,-36.955,41.21,224.66712181417824,224.66712181417824,1872.2260151181522,5.451762237665087,45.431351980542395,1
nomix,542.644,554.697,9.044066666666668,4.265,-37.25,41.515,225.12511532745697,225.12511532745697,1876.0426277288082,5.422741547090376,45.1895128924198,1
nomix,543.65,555.703,9.060833333333333,4.23,-37.5075,41.7375,222.26390100226686,222.26390100226686,1852.1991750188906,5.325280646954583,44.377338724621524,1
nomix,544.654,556.707,9.077566666666666,4.265,-37.8725,42.1375,221.2700545983603,221.2700545983603,1843.9171216530026,5.2511433900530475,43.75952825044207,1
nomix,545.66,557.713,9.094333333333333,4.235,-38.095,42.33,218.2558968306728,218.2558968306728,1818.7991402556067,5.1560570949840026,42.96714245820002,1
