time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,elapsed_min,minus100_segment,minus100_cycle_number,cycle_phase,time_since_phase_start_min,cold_min_THM_C
9446.474,,,20.5092851,-97.1175703,-95.1693233,,-98.1551342,-98.5508366,-116.427778,-96.9677778,1,O,40,28.12,844,0.07,73,2.56,108,1.949,3.113,2.056,0.05,71.7,1,100,0.954434,4.5794e-05,0.076558161,-93.709,1672,1.164,162.4,0.059,156,157.44123333333334,53,20,warmup,21.968216666666677,-135.757778
9448.567,,,20.5486404,-97.047683,-95.199409,,-97.9464246,-98.6604432,-116.417778,-96.9077778,1,O,40,28.11,843,0.07,72,2.56,108,1.9,3.113,2.125,0.05,71.7,1,100,0.958142,4.5657e-05,0.076330069,-93.714,1672,1.213,162.2,0.147,156,157.47611666666666,53,20,warmup,22.00309999999999,-135.757778
9450.658,,,20.6175121,-97.1175703,-95.1693233,,-98.3737823,-98.7003002,-116.467778,-96.9877778,1,O,40,28.12,844,0.07,71,2.55,108,1.842,3.23,2.047,0.05,71.7,1,100,0.959402,4.5794e-05,0.076562364,-93.722,1672,1.388,162.2,0.234,156,157.51096666666666,53,20,warmup,22.037949999999995,-135.757778
9452.75,,,20.5879957,-97.1575059,-95.2294947,,-98.1551342,-98.5508366,-116.487778,-96.8477778,1,O,40,28.12,844,0.07,72,2.55,108,1.988,3.054,2.066,0.05,71.7,1,100,0.956391,4.5665e-05,0.076348778,-93.74,1672,1.066,162.2,0.325,156,157.54583333333332,53,20,warmup,22.072816666666654,-135.757778
9454.841,,,20.5092851,-97.1974416,-95.3197517,,-98.3042125,-98.650479,-116.597778,-96.8777778,1,O,40,28.12,844,0.07,73,2.55,108,2.076,3.054,2.056,0.05,71.7,1,100,0.953239,4.5603e-05,0.076243603,-93.744,1672,0.978,162.2,0.412,156,157.58068333333333,53,20,warmup,22.10766666666666,-135.757778
9456.932,,,20.5486404,-97.1974416,-95.199409,,-98.2843354,-98.6205863,-116.467778,-96.9077778,1,O,40,28.11,843,0.07,73,2.55,108,1.657,2.956,2.134,0.05,71.7,1,100,0.960314,4.5846e-05,0.076653386,-93.745,1672,1.299,162.2,0.503,156,157.61553333333333,53,20,warmup,22.142516666666666,-135.757778
9459.025,,,20.519124,-97.1575059,-95.2696089,,-97.916609,-98.6604432,-116.557778,-97.1377778,1,O,40,28.12,844,0.07,72,2.55,108,1.579,2.926,2.017,0.05,71.7,1,100,0.954969,4.5569e-05,0.076189538,-93.764,1672,1.347,162.2,0.59,156,157.65041666666667,53,20,warmup,22.177400000000006,-135.757778
9461.116,,,20.5879957,-97.1674898,-95.2294947,,-98.0358716,-98.7700498,-116.537778,-97.0977778,1,O,40,28.12,844,0.07,71,2.55,108,1.891,3.132,2.095,0.05,71.7,1,100,0.955133,4.5792e-05,0.076569098,-93.811,1672,1.241,162.2,0.682,156,157.68526666666668,53,20,warmup,22.21225000000001,-135.757778
9463.208,,,20.5879957,-97.0277152,-95.2696089,,-97.9663017,-98.6205863,-116.517778,-97.2277778,1,O,40,28.12,844,0.07,72,2.55,108,1.842,3.132,2.076,0.05,71.7,1,100,0.960259,4.5794e-05,0.076641201,-93.795,1672,1.29,162.2,0.772,156,157.72013333333334,53,20,warmup,22.24711666666667,-135.757778
9465.299,,,20.519124,-97.1674898,-95.3398089,,-97.9663017,-98.650479,-116.517778,-97.2577778,1,O,40,28.12,844,0.07,73,2.55,108,1.91,3.201,2.076,0.05,71.7,1,100,0.953299,4.5557e-05,0.076166496,-93.786,1672,1.291,162.2,0.86,156,157.75498333333334,53,20,warmup,22.281966666666676,-135.757778
9467.39,,,20.460091,-97.2972806,-95.289666,,-97.9066704,-98.7202286,-116.637778,-97.1977778,1,O,40,28.12,844,0.07,73,2.56,108,2.008,3.113,2.105,0.05,71.7,1,100,0.957634,4.5842e-05,0.076647726,-93.789,1672,1.105,162.2,0.948,156,157.78983333333332,53,20,warmup,22.316816666666654,-135.757778
9469.484,,,20.5879957,-97.1175703,-95.1893804,,-97.8669162,-98.7899783,-116.747778,-97.2277778,1,O,40,28.12,844,0.07,72,2.56,108,1.705,3.162,2.008,0.05,71.7,1,100,0.959785,4.5698e-05,0.076514376,-93.813,1672,1.457,162.2,0.037,156,157.82473333333334,53,20,warmup,22.351716666666675,-135.757778
9471.576,,,20.5879957,-97.2972806,-95.2595803,,-98.0656873,-98.7501214,-116.847778,-97.3177778,1,O,40,28.12,844,0.07,72,2.55,108,1.852,2.946,2.066,0.05,71.7,1,100,0.956061,4.5665e-05,0.076352959,-93.815,1672,1.094,162.2,0.125,156,157.85959999999997,53,20,warmup,22.386583333333306,-135.757778
9473.666,,,20.519124,-97.2174094,-95.3398089,,-98.0060559,-98.650479,-116.887778,-97.3377778,1,O,40,28.1,843,0.07,71,2.55,108,1.988,3.093,2.134,0.05,71.7,1,100,0.957494,4.5711e-05,0.07642794,-93.827,1672,1.105,162.2,0.216,156,157.89443333333332,53,20,warmup,22.42141666666666,-135.757778
9475.758,,,20.5486404,-97.1275542,-95.2294947,,-98.0656873,-98.7301929,-116.947778,-97.2477778,1,O,40,28.1,843,0.07,73,2.55,108,1.618,2.965,2.017,0.05,71.7,1,100,0.957384,4.5725e-05,0.07645344,-93.811,1672,1.347,162.0,0.307,156,157.92929999999998,53,20,warmup,22.456283333333317,-135.757778
9477.85,,,20.5879957,-97.1674898,-95.2194661,,-98.0159945,-98.7003002,-117.027778,-97.3077778,1,O,40,28.12,844,0.07,73,2.55,108,1.569,3.014,2.095,0.05,71.7,1,100,0.959897,4.582e-05,0.076616465,-93.821,1672,1.445,162.0,0.394,156,157.96416666666667,53,20,warmup,22.491150000000005,-135.757778
9479.942,,,20.6175121,-97.2273933,-95.2194661,,-98.0656873,-98.6903359,-117.187778,-97.2277778,1,O,40,28.1,843,0.07,73,2.55,108,1.569,2.956,2.076,0.05,71.7,1,100,0.954908,4.562e-05,0.076282427,-93.837,1672,1.387,162.0,0.482,156,157.99903333333333,53,20,warmup,22.526016666666663,-135.757778
9482.034,,,20.6076733,-97.1974416,-95.289666,,-98.2644583,-98.7899783,-117.287778,-97.0777778,1,O,40,28.14,844,0.07,71,2.55,108,2.056,3.054,2.047,0.05,71.7,1,100,0.959776,4.5816e-05,0.076609645,-93.854,1672,0.998,162.0,0.573,156,158.0339,53,20,warmup,22.560883333333322,-135.757778
9484.125,,,20.5486404,-97.3671679,-95.4100088,,-98.0855644,-98.7202286,-117.407778,-97.1077778,1,O,40,28.12,844,0.07,71,2.55,108,1.783,3.113,2.037,0.05,71.7,1,100,0.953677,4.5549e-05,0.076170447,-93.869,1672,1.33,162.0,0.661,156,158.06875,53,20,warmup,22.595733333333328,-135.757778
9486.216,,,20.5879957,-97.4071036,-95.3197517,,-97.9066704,-98.7301929,-117.317778,-97.0977778,1,O,40,28.11,843,0.07,73,2.55,108,1.949,3.25,1.998,0.05,71.7,1,100,0.956356,4.585e-05,0.076670674,-93.897,1672,1.301,162.0,0.751,156,158.1036,53,20,warmup,22.630583333333334,-135.757778
9488.308,,,20.568318,-97.2972806,-95.2996946,,-97.7774693,-98.819871,-117.277778,-97.2877778,1,O,40,28.12,844,0.07,73,2.56,108,1.91,3.083,2.047,0.05,71.7,1,100,0.954374,4.5622e-05,0.076287935,-93.898,1672,1.173,162.0,0.839,156,158.1384666666667,53,20,warmup,22.66545000000002,-135.757778
9490.4,,,20.519124,-97.2972806,-95.3398089,,-97.8172235,-98.5608009,-117.387778,-97.2477778,1,O,40,28.12,844,0.07,72,2.56,108,1.861,3.014,2.076,0.05,71.7,1,100,0.957836,4.5792e-05,0.076570958,-93.899,1672,1.153,162.0,0.93,156,158.17333333333332,53,20,warmup,22.70031666666665,-135.757778
9492.493,,,20.627351,-97.3671679,-95.4400945,,-98.0358716,-98.8397995,-117.147778,-97.0677778,1,O,40,28.12,844,0.07,73,2.55,108,2.095,3.005,2.134,0.05,71.7,1,100,0.957394,4.5788e-05,0.076561008,-93.891,1672,0.91,162.0,0.023,156,158.2082166666667,53,20,warmup,22.73520000000002,-135.757778
9494.589,,,20.5879957,-97.2872967,-95.359866,,-98.0159945,-98.7202286,-117.307778,-97.2177778,1,O,40,28.1,843,0.07,73,2.55,108,1.959,3.25,1.998,0.05,71.7,1,100,0.955947,4.5679e-05,0.076390226,-93.878,1672,1.291,162.0,0.118,156,158.24314999999999,53,20,warmup,22.77013333333332,-135.757778
9496.685,,,20.568318,-97.4170875,-95.289666,,-97.916609,-98.8696922,-117.357778,-97.3377778,1,O,40,28.11,843,0.07,73,2.55,108,1.959,3.054,2.125,0.05,71.7,1,100,0.958693,4.5631e-05,0.076308433,-93.891,1672,1.095,162.0,0.21,156,158.2780833333333,53,20,warmup,22.805066666666647,-135.757778
9498.782,,,20.568318,-97.2273933,-95.3698946,,-98.0358716,-98.6903359,-117.547778,-97.3177778,1,O,40,28.1,843,0.07,72,2.55,108,1.783,3.054,2.037,0.05,71.7,1,100,0.958195,4.5784e-05,0.076564743,-93.931,1672,1.271,162.0,0.297,156,158.31303333333332,53,20,warmup,22.840016666666656,-135.757778
9500.873,,,20.5486404,-97.4071036,-95.3698946,,-98.0060559,-98.7003002,-117.427778,-97.2477778,1,O,40,28.1,843,0.07,72,2.55,108,1.53,2.975,2.008,0.05,71.7,1,100,0.954035,4.5604e-05,0.076260373,-93.937,1672,1.445,162.0,0.388,156,158.34788333333333,53,20,warmup,22.874866666666662,-135.757778
9502.964,,,20.568318,-97.1974416,-95.2696089,,-98.0855644,-98.7899783,-117.407778,-97.2177778,1,O,40,28.11,843,0.07,73,2.55,108,2.193,3.005,2.105,0.05,71.7,1,100,0.958786,4.5833e-05,0.076683673,-93.901,1672,0.812,162.0,0.48,156,158.38273333333333,53,20,warmup,22.909716666666668,-135.757778
9505.056,,,20.5486404,-97.3671679,-95.3698946,,-98.204827,-98.7899783,-117.527778,-97.2177778,1,O,40,28.11,843,0.07,73,2.55,108,1.793,3.054,1.998,0.05,71.7,1,100,0.953988,4.556e-05,0.076193994,-93.911,1672,1.261,162.0,0.566,156,158.41760000000002,53,20,warmup,22.944583333333355,-135.757778
9507.148,,,20.568318,-97.3871358,-95.3197517,,-98.0656873,-98.7501214,-117.427778,-97.3977778,1,O,40,28.12,844,0.07,73,2.56,108,2.076,3.014,2.017,0.05,71.7,1,100,0.959203,4.5834e-05,0.076650278,-93.959,1672,0.938,162.0,0.658,156,158.45246666666665,53,20,warmup,22.979449999999986,-135.757778
9509.24,,,20.5879957,-97.4071036,-95.4200374,,-98.0060559,-98.7700498,-117.357778,-97.4677778,1,O,40,28.11,843,0.07,72,2.56,108,2.008,3.044,2.105,0.05,71.7,1,100,0.955057,4.5613e-05,0.076272009,-93.948,1672,1.036,161.8,0.745,156,158.48733333333334,53,20,warmup,23.014316666666673,-135.757778
9511.331,,,20.519124,-97.2872967,-95.3899517,,-97.9464246,-98.8696922,-117.477778,-97.3877778,1,O,40,28.1,843,0.07,71,2.55,108,1.939,3.044,2.047,0.05,71.7,1,100,0.956202,4.587e-05,0.07670722,-93.95,1672,1.105,161.8,0.836,156,158.52218333333334,53,20,warmup,23.04916666666668,-135.757778
9513.422,,,20.5486404,-97.357184,-95.3899517,,-98.1551342,-98.7999425,-117.407778,-97.4177778,1,O,40,28.12,844,0.07,72,2.55,108,1.803,3.054,2.076,0.05,71.7,1,100,0.954407,4.5607e-05,0.076273004,-93.957,1672,1.251,161.8,0.924,156,158.55703333333335,53,20,warmup,23.084016666666685,-135.757778
9515.514,,,20.5879957,-97.3372162,-95.4400945,,-98.0060559,-98.8896207,-117.347778,-97.3877778,1,O,40,28.11,843,0.07,73,2.55,108,1.998,3.142,1.988,0.05,71.7,1,100,0.95836,4.5794e-05,0.076583921,-93.966,1672,1.144,161.8,0.008,156,158.59189999999998,53,20,warmup,23.118883333333315,-135.757778
9517.606,,,20.5092851,-97.4071036,-95.4100088,,-98.0060559,-98.8896207,-117.347778,-97.4177778,1,O,40,28.11,843,0.07,72,2.55,108,1.93,3.201,2.105,0.05,71.7,1,100,0.954074,4.5591e-05,0.076245168,-93.98,1672,1.271,161.8,0.098,156,158.62676666666667,53,20,warmup,23.153750000000002,-135.757778
9519.698,,,20.519124,-97.357184,-95.4200374,,-98.1849499,-98.819871,-117.237778,-97.4177778,1,O,40,28.11,843,0.07,71,2.55,108,1.822,3.083,2.047,0.05,71.7,1,100,0.957267,4.5832e-05,0.076647474,-93.982,1672,1.261,161.8,0.19,156,158.66163333333333,53,20,warmup,23.18861666666666,-135.757778
9521.79,,,20.5486404,-97.4570231,-95.4100088,,-98.204827,-98.7202286,-117.187778,-97.4277778,1,O,40,28.11,843,0.07,72,2.55,108,1.822,3.044,2.125,0.05,71.7,1,100,0.954401,4.5594e-05,0.076249328,-93.973,1672,1.222,161.8,0.278,156,158.69650000000001,53,20,warmup,23.22348333333335,-135.757778
9523.88,,,20.5092851,-97.2972806,-95.5102945,,-98.2147655,-98.9095491,-117.067778,-97.1677778,1,O,40,28.12,844,0.07,73,2.55,108,1.764,3.005,2.066,0.05,71.7,1,100,0.955504,4.5831e-05,0.076587936,-93.958,1672,1.241,161.8,0.369,156,158.7313333333333,53,20,warmup,23.258316666666644,-135.757778
9525.972,,,20.627351,-97.4170875,-95.3698946,,-98.0458102,-98.9494061,-117.097778,-97.3077778,1,O,40,28.14,844,0.07,73,2.55,108,1.939,3.122,2.105,0.05,71.7,1,100,0.961109,4.591e-05,0.076813116,-93.964,1672,1.183,161.8,0.456,156,158.7662,53,20,warmup,23.29318333333333,-135.757778
9528.066,,,20.5486404,-97.3372162,-95.4601516,,-98.1551342,-98.8896207,-117.067778,-97.4977778,1,O,40,28.12,844,0.07,73,2.56,108,2.037,3.093,2.056,0.05,71.7,1,100,0.959119,4.5706e-05,0.076441141,-93.986,1672,1.056,161.8,0.543,156,158.80110000000002,53,20,warmup,23.328083333333353,-135.757778
9530.157,,,20.519124,-97.4869748,-95.590523,,-98.0855644,-98.6604432,-116.917778,-97.4277778,1,O,40,28.12,844,0.07,73,2.55,108,2.076,3.171,2.076,0.05,71.7,1,100,0.953536,4.5643e-05,0.076272528,-94.004,1672,1.095,161.8,0.634,156,158.83595,53,20,warmup,23.36293333333333,-135.757778
9532.249,,,20.5092851,-97.4071036,-95.5102945,,-98.0458102,-98.7202286,-116.877778,-97.3677778,1,O,40,28.12,844,0.07,71,2.55,108,1.92,3.171,2.037,0.05,71.7,1,100,0.960278,4.5907e-05,0.076764429,-93.995,1672,1.251,161.8,0.722,156,158.87081666666666,53,20,warmup,23.39779999999999,-135.757778
9534.339,,,20.5879957,-97.4071036,-95.4200374,,-98.0458102,-98.859728,-116.947778,-97.4977778,1,O,40,28.1,843,0.07,71,2.55,108,1.754,3.181,2.066,0.05,71.7,1,100,0.955579,4.56e-05,0.076257129,-93.972,1672,1.427,161.8,0.813,156,158.90565,53,20,warmup,23.432633333333342,-135.757778
9536.431,,,20.5289628,-97.3871358,-95.4902373,,-98.403598,-98.9095491,-116.887778,-97.4277778,1,O,40,28.11,843,0.07,73,2.55,108,1.939,3.083,2.056,0.05,71.7,1,100,0.959157,4.577e-05,0.076587439,-94.003,1672,1.144,161.8,0.904,156,158.94051666666667,53,20,warmup,23.4675,-135.757778
9538.524,,,20.4994463,-97.4071036,-95.4902373,,-98.2346426,-98.9792988,-116.917778,-97.3577778,1,O,40,28.11,843,0.07,73,2.55,108,2.037,3.211,2.076,0.05,71.7,1,100,0.954623,4.5605e-05,0.076272038,-94.009,1672,1.174,161.8,0.992,156,158.97539999999998,53,20,warmup,23.502383333333313,-135.757778
9540.615,,,20.5879957,-97.3871358,-95.5403802,,-98.1551342,-98.7003002,-116.887778,-97.3677778,1,O,40,28.11,843,0.07,72,2.55,108,1.881,3.093,1.998,0.05,71.7,1,100,0.959065,4.584e-05,0.076666911,-94.023,1672,1.212,161.6,0.078,156,159.01024999999998,53,20,warmup,23.53723333333332,-135.757778
9542.707,,,20.5092851,-97.3372162,-95.4601516,,-98.2445812,-98.8696922,-116.857778,-97.1377778,1,O,40,28.12,844,0.07,71,2.55,108,1.969,3.083,2.017,0.05,71.7,1,100,0.956204,4.5603e-05,0.076258484,-94.029,1672,1.114,161.6,0.17,156,159.04511666666667,53,20,warmup,23.572100000000006,-135.757778
9544.798,,,20.5289628,-97.4170875,-95.4100088,,-98.11538,-98.8397995,-116.677778,-97.2177778,1,O,40,28.11,843,0.07,73,2.55,108,1.881,2.975,2.076,0.05,71.7,1,100,0.95828,4.5804e-05,0.07660317,-94.003,1672,1.094,161.6,0.257,156,159.07996666666668,53,20,warmup,23.606950000000012,-135.757778
9546.889,,,20.568318,-97.4170875,-95.3899517,,-98.1054415,-99.0091915,-116.637778,-97.1277778,1,O,40,28.11,843,0.07,73,2.56,108,1.832,3.171,2.037,0.05,71.7,1,100,0.957418,4.5703e-05,0.076436447,-94.022,1672,1.339,161.6,0.348,156,159.11481666666666,53,20,warmup,23.64179999999999,-135.757778
9548.982,,,20.568318,-97.5568621,-95.4802088,,-98.0458102,-98.9095491,-116.557778,-97.2777778,1,O,40,28.1,843,0.07,72,2.56,108,1.627,3.093,2.076,0.05,71.7,1,100,0.957832,4.5769e-05,0.076556611,-94.038,1673,1.466,161.6,0.44,156,159.1497,53,20,warmup,23.67668333333333,-135.757778
9551.075,,,20.5289628,-97.4170875,-95.4100088,,-98.2346426,-98.9494061,-116.517778,-97.1977778,1,O,40,28.1,843,0.07,73,2.55,108,2.027,3.044,2.017,0.05,71.7,1,100,0.955388,4.5615e-05,0.076287611,-94.072,1672,1.017,161.6,0.532,156,159.18458333333334,53,20,warmup,23.71156666666667,-135.757778
9553.17,,,20.627351,-97.4470392,-95.4100088,,-98.4532907,-98.819871,-116.347778,-97.1677778,1,O,40,28.11,843,0.07,73,2.55,108,1.832,3.211,2.056,0.05,71.7,1,100,0.958477,4.5823e-05,0.076634475,-94.043,1672,1.379,161.6,0.627,156,159.2195,53,20,warmup,23.746483333333344,-135.757778
9555.267,,,20.5486404,-97.3372162,-95.4601516,,-98.4135365,-98.9095491,-116.347778,-97.3077778,1,O,40,28.12,844,0.07,73,2.55,108,2.008,3.103,2.066,0.05,71.7,1,100,0.954701,4.5653e-05,0.076346781,-94.05,1672,1.095,161.6,0.722,156,159.25445,53,20,warmup,23.781433333333325,-135.757778
9557.363,,,20.5289628,-97.357184,-95.4200374,,-98.2644583,-98.9494061,-116.177778,-97.1977778,1,O,40,28.11,843,0.07,72,2.55,108,1.891,3.083,2.047,0.05,71.7,1,100,0.958014,4.575e-05,0.076581123,-94.03,1673,1.192,161.6,0.809,156,159.28938333333332,53,20,warmup,23.816366666666653,-135.757778
9559.455,,,20.4994463,-97.5568621,-95.5403802,,-98.204827,-98.9593703,-116.157778,-97.3377778,1,O,40,28.11,843,0.07,72,2.55,108,1.891,3.122,2.056,0.05,71.7,1,100,0.954366,4.5544e-05,0.076172502,-94.045,1673,1.231,161.6,0.896,156,159.32425,53,20,warmup,23.85123333333334,-135.757778
9561.545,,,20.5486404,-97.5069426,-95.5403802,,-98.2843354,-98.9195134,-116.057778,-97.3377778,1,O,40,28.12,844,0.07,71,2.55,108,1.891,3.162,2.125,0.05,71.7,1,100,0.961556,4.5951e-05,0.076813873,-94.081,1673,1.271,161.6,0.987,156,159.35908333333333,53,20,warmup,23.886066666666665,-135.757778
9563.637,,,20.5289628,-97.5069426,-95.6105801,,-98.204827,-98.989263,-115.907778,-97.3377778,1,O,40,28.11,843,0.07,72,2.55,108,2.017,3.054,2.095,0.05,71.7,1,100,0.955954,4.5688e-05,0.076412006,-94.089,1672,1.037,161.6,0.076,156,159.39395000000002,53,20,warmup,23.920933333333352,-135.757778
9565.729,,,20.5879957,-97.4769909,-95.6206087,,-98.2147655,-99.02912,-115.937778,-97.4477778,1,O,40,28.12,844,0.07,73,2.55,108,2.193,3.142,2.047,0.05,71.7,1,100,0.954304,4.5717e-05,0.07646543,-94.055,1673,0.949,161.6,0.162,156,159.42881666666665,53,20,warmup,23.955799999999982,-135.757778
9567.821,,,20.6076733,-97.4570231,-95.5403802,,-98.204827,-98.859728,-115.887778,-97.5077778,1,O,40,28.11,843,0.07,73,2.56,108,1.998,3.093,2.115,0.05,71.7,1,100,0.959918,4.5827e-05,0.076640834,-94.052,1672,1.095,161.6,0.254,156,159.46368333333334,53,20,warmup,23.99066666666667,-135.757778
9569.913,,,20.5879957,-97.4869748,-95.4802088,,-98.2445812,-98.9792988,-115.647778,-97.4177778,1,O,40,28.11,843,0.07,71,2.55,108,1.657,3.034,2.183,0.05,71.7,1,100,0.954672,4.5727e-05,0.076476828,-94.076,1672,1.377,161.6,0.342,156,159.49855,53,20,warmup,24.02553333333333,-135.757778
9572.004,,,20.519124,-97.4570231,-95.4400945,,-98.4532907,-98.9593703,-115.617778,-97.3077778,1,O,40,28.12,844,0.07,72,2.55,108,1.93,2.965,2.047,0.05,71.7,1,100,0.957894,4.5744e-05,0.076506777,-94.081,1673,1.035,161.6,0.429,156,159.5334,53,20,warmup,24.060383333333334,-135.757778
9574.095,,,20.6667062,-97.5568621,-95.5102945,,-98.4532907,-98.9095491,-115.457778,-97.3377778,1,O,40,28.11,843,0.07,74,2.55,108,1.608,3.005,2.008,0.05,71.7,1,100,0.954137,4.5671e-05,0.076387155,-94.077,1673,1.397,161.6,0.52,156,159.56824999999998,53,20,warmup,24.09523333333331,-135.757778
9576.187,,,20.5486404,-97.5468782,-95.5804944,,-98.3439667,-99.1785835,-115.217778,-97.2877778,1,O,40,28.11,843,0.07,73,2.55,108,1.579,3.073,2.037,0.05,71.7,1,100,0.958813,4.5803e-05,0.076607431,-94.09,1673,1.494,161.4,0.612,156,159.60311666666666,53,20,warmup,24.1301,-135.757778
9578.28,,,20.5486404,-97.5269104,-95.4802088,,-98.2445812,-99.1287623,-115.087778,-97.4277778,1,O,40,28.1,843,0.07,72,2.55,108,1.832,3.093,2.037,0.05,71.7,1,100,0.955389,4.571e-05,0.076461955,-94.105,1673,1.261,161.4,0.699,156,159.638,53,20,warmup,24.16498333333334,-135.757778
9580.371,,,20.4994463,-97.4869748,-95.6406658,,-98.11538,-99.0490484,-115.017778,-97.9077778,1,O,40,28.11,843,0.07,72,2.55,108,1.705,3.014,2.056,0.05,71.7,1,100,0.9594,4.5709e-05,0.076456216,-94.112,1673,1.309,161.4,0.791,156,159.67284999999998,53,20,warmup,24.199833333333316,-135.757778
9582.462,,,20.5486404,-97.5768299,-95.4802088,,-98.3439667,-99.02912,-114.887778,-97.9077778,1,O,40,28.1,843,0.07,73,2.55,108,2.047,3.044,2.056,0.05,71.7,1,100,0.954733,4.5761e-05,0.076535573,-94.118,1672,0.997,161.4,0.878,156,159.7077,53,20,warmup,24.234683333333322,-135.757778
9584.553,,,20.5092851,-97.5868139,-95.5604373,,-99.1291122,-98.9095491,-114.767778,-97.8277778,1,O,40,28.1,843,0.07,73,2.55,108,2.027,3.093,1.998,0.05,71.7,1,100,0.955019,4.564e-05,0.076335822,-94.102,1673,1.066,161.4,0.966,156,159.74255,53,20,warmup,24.269533333333328,-135.757778
9586.647,,,20.4404134,-97.5269104,-95.520323,,-98.602369,-98.9095491,-114.607778,-97.7377778,1,O,40,28.1,843,0.07,72,2.56,108,2.076,3.093,2.134,0.05,71.7,1,100,0.958271,4.5805e-05,0.076609803,-94.111,1673,1.017,161.4,0.054,156,159.77745000000002,53,20,warmup,24.30443333333335,-135.757778
9588.739,,,20.5879957,-97.5768299,-95.4802088,,-98.6222461,-99.02912,-114.407778,-97.6277778,1,O,40,28.11,843,0.07,72,2.56,108,1.92,3.152,2.154,0.05,71.7,1,100,0.954386,4.5603e-05,0.07627335,-94.124,1673,1.232,161.4,0.141,156,159.81231666666665,53,20,warmup,24.33929999999998,-135.757778
9590.83,,,20.5486404,-97.5768299,-95.520323,,-98.5327991,-99.0789411,-114.207778,-97.3977778,1,O,40,28.1,843,0.07,73,2.55,108,1.881,3.063,2.095,0.05,71.7,1,100,0.957455,4.5746e-05,0.076518594,-94.13,1673,1.182,161.4,0.233,156,159.84716666666665,53,20,warmup,24.374149999999986,-135.757778
9592.921,,,20.568318,-97.5468782,-95.5403802,,-98.5824919,-98.9792988,-113.927778,-97.6077778,1,O,40,28.1,843,0.07,73,2.55,108,1.852,3.083,2.066,0.05,71.7,1,100,0.955696,4.5722e-05,0.076369484,-94.131,1673,1.231,161.4,0.324,156,159.88201666666666,53,20,warmup,24.408999999999992,-135.757778
9595.013,,,20.5486404,-97.5468782,-95.6206087,,-98.5228606,-99.158655,-114.047778,-97.5577778,1,O,40,28.11,843,0.07,73,2.55,108,1.881,3.054,2.056,0.05,71.7,1,100,0.958059,4.567e-05,0.076468999,-94.114,1673,1.173,161.4,0.41,156,159.91688333333335,53,20,warmup,24.44386666666668,-135.757778
9597.104,,,20.568318,-97.6567012,-95.6206087,,-98.3837209,-99.1785835,-113.737778,-97.6877778,1,O,40,28.12,844,0.07,71,2.55,108,1.813,3.024,2.076,0.05,71.7,1,100,0.957383,4.5769e-05,0.076472431,-94.141,1673,1.211,161.4,0.497,156,159.95173333333332,53,20,warmup,24.478716666666656,-135.757778
9599.197,,,20.460091,-97.7665241,-95.590523,,-98.1551342,-99.1287623,-113.667778,-97.9077778,1,O,40,28.12,844,0.07,72,2.55,108,2.076,3.093,2.076,0.05,71.7,1,100,0.960193,4.588e-05,0.076748409,-94.164,1673,1.017,161.4,0.589,156,159.98661666666666,53,20,warmup,24.513599999999997,-135.757778
9601.289,,,20.4797687,-97.5868139,-95.7108658,,-98.2147655,-99.02912,-113.567778,-98.2477778,1,O,40,28.12,844,0.07,72,2.55,108,2.086,3.005,2.076,0.05,71.7,1,100,0.958184,4.5685e-05,0.076423693,-94.176,1673,0.919,161.4,0.677,156,160.02148333333335,53,20,warmup,24.548466666666684,-135.757778
9603.379,,,20.5289628,-97.5868139,-95.5804944,,-98.6620003,-98.9095491,-113.447778,-98.1977778,1,O,40,28.12,844,0.07,73,2.55,108,1.891,3.162,1.998,0.05,71.7,1,100,0.955385,4.5669e-05,0.076386722,-94.194,1673,1.271,161.4,0.769,156,160.05631666666667,53,20,warmup,24.58330000000001,-135.757778
9605.471,,,20.5486404,-97.5468782,-95.5604373,,-98.3737823,-98.9792988,-113.287778,-98.3077778,1,O,40,28.12,844,0.07,73,2.56,108,1.813,3.063,2.056,0.05,71.7,1,100,0.959477,4.5881e-05,0.076742555,-94.178,1673,1.25,161.4,0.857,156,160.09118333333333,53,20,warmup,24.618166666666667,-135.757778
9607.562,,,20.5486404,-97.5468782,-95.590523,,-98.7912015,-99.198512,-113.247778,-98.4577778,1,O,40,28.12,844,0.07,72,2.56,108,1.813,2.985,2.076,0.05,71.7,1,100,0.960119,4.57e-05,0.076439814,-94.166,1673,1.172,161.4,0.948,156,160.12603333333334,53,20,warmup,24.653016666666673,-135.757778
9609.656,,,20.5486404,-97.676669,-95.5403802,,-98.4532907,-99.02912,-113.187778,-98.7177778,1,O,40,28.11,843,0.07,72,2.55,108,1.608,3.034,2.037,0.05,71.7,1,100,0.956818,4.5691e-05,0.076435092,-94.175,1673,1.426,161.4,0.036,156,160.16093333333336,53,20,warmup,24.687916666666695,-135.757778
