time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,TTEST_raw_C,TFO_raw_C,TTI_raw_C,TTO_raw_C,TMI_raw_C,THM_raw_C,THI_raw_C,flow_velocity_mps_si,volume_flow_m3s_si,volume_flow_lmin_si,mass_flow_kgs_si,mass_flow_kgmin_si,temperature_c_si,density_kg_m3_si,pump_running,liquid_like_density,positive_mass_flow,usable_sample,delta_p_bar_recomputed,t_min,cmd_bucket_pct,pump_input_power_logged_w,pump_input_power_restored_w,pump_input_power_source,pump_speed_rpm,pump_speed_source,loop_temperature_tc_count,loop_mean_temperature_C,log_name,log_key,run_label,run_elapsed_min,source_row_index,dTHM_dt_C_per_min,THM_transition_smooth_C,dTHM_dt_transition_C_per_min,below100_segment,interpolated_threshold_sample,threshold_crossing_type,minus100_cycle_number,cycle_phase,elapsed_from_60_min,time_since_segment_start_min,time_since_cold_min_min,cycle_min_C,THM_uncertainty_C
7933.812,,,20.580000046881004,-94.12999995522695,-92.55000003743615,,-95.70999999140602,-95.8800000006296,-124.04204784977505,-98.66404240416253,0,C,40,28.14,844,0.07,70.0,2.55,108,2.368,3.034,2.105,0.05,71.7,1,100,0.957243,4.5624e-05,0.075974431,-90.166,1665,0.666,166.4,0.846,156,20.627351,-93.3536381,-91.9200683,-94.9350437,-95.3423526,-124.847778,-91.7477778,0.957243,4.5624e-05,2.7374400000000003,0.075974431,4.55846586,-90.166,1665,True,True,True,True,0.6659999999999999,132.2302,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.56749999617469,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.2302,3209.0,8.234780545844842,-124.11771885297209,7.124058463786696,41,False,raw_csv_sample,20,cooldown,72.2302,4.302574716518848,-3.24281666666667,-134.84367574861426,0.9095514949083413
7935.904,,,20.569999963869748,-94.19000002550513,-92.64999998940141,,-95.76000003701978,-95.90000002847124,-123.83413383888995,-98.85616331733414,0,C,40,28.14,844,0.07,71.0,2.55,108,2.037,3.034,2.125,0.05,71.7,1,100,0.95422,4.5395e-05,0.075688972,-90.202,1665,0.997,166.4,0.934,156,20.6175121,-93.4135416,-92.0203539,-94.9847365,-95.3622811,-124.637778,-91.9277778,0.95422,4.5395e-05,2.7237,0.075688972,4.5413383199999995,-90.202,1665,True,True,True,True,0.9969999999999999,132.26506666666668,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.62500002009939,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.26506666666668,3210.0,5.538300689328025,-123.86763557345236,7.203212482105528,41,False,raw_csv_sample,20,cooldown,72.26506666666668,4.337441383185535,-3.2079499999999825,-134.84367574861426,0.9074558401076104
7937.995,,,20.59000002825404,-94.20000002052463,-92.67999999493401,,-95.90000002387272,-95.82999998120496,-123.6559218295599,-98.71740932448799,0,C,40,28.14,844,0.07,71.0,2.55,108,1.462,2.848,2.066,0.05,71.7,1,100,0.950503,4.5368e-05,0.075550042,-90.231,1665,1.386,166.4,0.025,156,20.6371898,-93.4235255,-92.0504396,-95.1238762,-95.2925314,-124.457778,-91.7977778,0.950503,4.5368e-05,2.72208,0.075550042,4.53300252,-90.231,1665,True,True,True,True,1.386,132.29991666666666,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.65250000513407,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.29991666666666,3211.0,6.957751019592479,-123.61553591091325,7.333928127099398,41,False,raw_csv_sample,20,cooldown,72.29991666666666,4.372291383185512,-3.173100000000005,-134.84367574861426,0.9056595904299527
7940.087,,,20.62999995374617,-94.24999999562209,-92.72000003554922,,-95.90000002387272,-95.82999998120496,-123.34900114682478,-98.66404240416253,0,C,40,28.14,844,0.07,72.0,2.55,108,2.388,3.211,2.037,0.05,71.7,1,100,0.948908,4.5325e-05,0.075477664,-90.236,1665,0.823,166.4,0.114,156,20.676545,-93.473445,-92.0905539,-95.1238762,-95.2925314,-124.147778,-91.7477778,0.948908,4.5325e-05,2.7194999999999996,0.075477664,4.5286598399999995,-90.236,1665,True,True,True,True,0.823,132.33478333333335,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.67500000906224,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.33478333333335,3212.0,8.94688268297159,-123.3563352141133,7.681118132791198,41,False,raw_csv_sample,20,cooldown,72.33478333333335,4.4071580498522,-3.138233333333318,-134.84367574861426,0.9025661057205332
7942.178,,,20.499999992620296,-94.17000003546615,-92.58000004296875,,-95.6800000445324,-95.80999995336332,-123.03217979690464,-98.56798194757674,0,C,40,28.14,844,0.07,72.0,2.55,108,1.891,2.965,2.125,0.05,71.7,1,100,0.95284,4.5464e-05,0.075712598,-90.259,1665,1.074,166.4,0.205,156,20.5486404,-93.3935738,-91.950154,-94.9052281,-95.2726029,-123.827778,-91.6577778,0.95284,4.5464e-05,2.7278399999999996,0.075712598,4.5427558800000005,-90.259,1665,True,True,True,True,1.0739999999999998,132.36963333333333,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.56000001908265,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.36963333333333,3213.0,8.237157517839023,-123.0800421919116,7.973546245943226,41,False,raw_csv_sample,20,cooldown,72.36963333333333,4.442008049852177,-3.1033833333333405,-134.84367574861426,0.8993729067107811
7944.27,,,20.569999963869748,-94.24999999562209,-92.72999997091662,,-95.76000003701978,-95.84000004530523,-122.77476245009456,-98.54663517944655,0,C,40,28.14,844,0.07,71.0,2.55,108,2.339,3.005,2.086,0.05,71.7,1,100,0.957362,4.5728e-05,0.076000068,-90.276,1665,0.666,166.4,0.294,156,20.6175121,-93.473445,-92.1005824,-94.9847365,-95.3024957,-123.567778,-91.6377778,0.957362,4.5728e-05,2.74368,0.076000068,4.560004080000001,-90.276,1665,True,True,True,True,0.6659999999999999,132.4045,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.64500001221595,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.4045,3214.0,7.808843621058259,-122.80044463188841,8.105147568734765,41,False,raw_csv_sample,20,cooldown,72.40450000000001,4.476874716518864,-3.0685166666666532,-134.84367574861426,0.8967784895717584
7946.362,,,20.559999982496713,-94.23000000558311,-92.72000003554922,,-95.6800000445324,-95.80999995336332,-122.48764310172943,-98.45057472286078,0,C,40,28.14,844,0.07,70.0,2.55,108,1.998,2.965,2.125,0.05,71.7,1,100,0.955366,4.5767e-05,0.076212782,-90.27,1665,0.967,166.4,0.386,156,20.6076733,-93.4534772,-92.0905539,-94.9052281,-95.2726029,-123.277778,-91.5477778,0.955366,4.5767e-05,2.74602,0.076212782,4.57276692,-90.27,1665,True,True,True,True,0.9669999999999999,132.43936666666667,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.61000000975702,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.43936666666667,3215.0,8.236750117623387,-122.51484323478508,8.487908912914463,41,False,raw_csv_sample,20,cooldown,72.43936666666667,4.511741383185523,-3.0336499999999944,-134.84367574861426,0.8938847775432136
7948.453,,,20.580000046881004,-94.20000002052463,-92.75000004108182,,-95.64999999704048,-95.93000002005424,-122.20052375336432,-98.3331674981448,0,C,40,28.14,844,0.07,71.0,2.56,108,2.095,2.877,2.125,0.05,71.7,1,100,0.958031,4.5879e-05,0.076400175,-90.28,1665,0.782,166.4,0.474,156,20.627351,-93.4235255,-92.1206396,-94.8754124,-95.3921738,-122.987778,-91.4377778,0.958031,4.5879e-05,2.75274,0.076400175,4.5840105,-90.28,1665,True,True,True,True,0.7819999999999996,132.47421666666668,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.63250001967529,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.47421666666668,3216.0,7.101189853409323,-122.20870580195475,8.496400557583002,41,False,raw_csv_sample,20,cooldown,72.47421666666668,4.546591383185529,-2.9987999999999886,-134.84367574861426,0.8909911303770551
7950.545,,,20.6099999910001,-94.23000000558311,-92.72999997091662,,-95.66999999516233,-95.80999995336332,-121.99260974247923,-98.26912719375426,0,C,40,28.14,844,0.07,70.0,2.56,108,1.969,3.093,2.056,0.05,71.7,1,100,0.958609,4.5784e-05,0.076246682,-90.293,1665,1.124,166.4,0.567,156,20.6568674,-93.4534772,-92.1005824,-94.8952895,-95.2726029,-122.777778,-91.3777778,0.958609,4.5784e-05,2.74704,0.076246682,4.5748009199999995,-90.293,1665,True,True,True,True,1.1239999999999999,132.50908333333334,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.60999998125635,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.50908333333334,3217.0,8.376759520774613,-121.92251211256806,8.47701273615371,41,False,raw_csv_sample,20,cooldown,72.50908333333334,4.581458049852188,-2.9639333333333298,-134.84367574861426,0.8888957715548688
7952.637,,,20.619999972373137,-94.23000000558311,-92.75000004108182,,-95.4900000120657,-95.90000002847124,-121.6163843894491,-98.18374012123355,0,C,40,28.14,844,0.07,70.0,2.56,108,1.871,2.936,2.076,0.05,71.7,1,100,0.95885,4.565e-05,0.076020053,-90.293,1665,1.065,166.4,0.657,156,20.6667062,-93.4534772,-92.1206396,-94.7163956,-95.3622811,-122.397778,-91.2977778,0.95885,4.565e-05,2.7390000000000003,0.076020053,4.561203180000001,-90.293,1665,True,True,True,True,1.065,132.54395,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.59250002180048,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.54395,3218.0,9.372174581764739,-121.61757544715377,8.737620509549743,41,False,raw_csv_sample,20,cooldown,72.54395,4.616324716518847,-2.929066666666671,-134.84367574861426,0.8851042579660963
7954.728,,,20.6099999910001,-94.29999997071957,-92.78000004661445,,-95.61000000079679,-95.76999999803895,-121.339165708269,-98.18374012123355,0,C,40,28.14,844,0.07,71.0,2.55,108,2.125,3.122,2.134,0.05,71.7,1,100,0.958445,4.5546e-05,0.075846625,-90.319,1665,0.997,166.4,0.749,156,20.6568674,-93.5233645,-92.1507253,-94.8356582,-95.232746,-122.117778,-91.2977778,0.958445,4.5546e-05,2.73276,0.075846625,4.5507975,-90.319,1665,True,True,True,True,0.9969999999999999,132.5788,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.61500000404244,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.5788,3219.0,9.791572891765327,-121.31335406367731,9.196756227485821,41,False,raw_csv_sample,20,cooldown,72.5788,4.651174716518852,-2.894216666666665,-134.84367574861426,0.8823105844345532
7956.822,,,20.499999992620296,-94.24999999562209,-92.75000004108182,,-95.5700000045531,-95.7600000342976,-120.93323835368383,-98.1303732009081,1,O,40,28.14,844,0.07,71.0,2.55,108,2.125,3.063,2.095,0.05,71.7,1,100,0.950553,4.5372e-05,0.075559234,-90.302,1665,0.938,166.4,0.838,156,20.5486404,-93.473445,-92.1206396,-94.795904,-95.2227818,-121.707778,-91.2477778,0.950553,4.5372e-05,2.72232,0.075559234,4.53355404,-90.302,1665,True,True,True,True,0.9380000000000002,132.6137,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.58250001888865,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.6137,3220.0,11.355208599255775,-120.9760549362876,9.907546199900025,41,False,raw_csv_sample,20,cooldown,72.6137,4.686074716518846,-2.859316666666672,-134.84367574861426,0.8782199618030382
7958.913,,,20.519999955366362,-94.19000002550513,-92.75000004108182,,-95.55000000643125,-95.84000004530523,-120.54711233346868,-98.11969981684302,1,O,40,28.12,844,0.07,71.0,2.55,108,2.281,3.103,2.095,0.05,71.7,1,100,0.957272,4.576e-05,0.076205666,-90.309,1665,0.822,166.4,0.93,156,20.568318,-93.4135416,-92.1206396,-94.7760269,-95.3024957,-121.317778,-91.2377778,0.957272,4.576e-05,2.7456,0.076205666,4.572339960000001,-90.309,1665,True,True,True,True,0.8220000000000001,132.64855,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.58250002958087,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.64855,3221.0,11.789890622025723,-120.62232698031627,10.381634467387357,41,False,raw_csv_sample,20,cooldown,72.64855,4.7209247165188515,-2.824466666666666,-134.84367574861426,0.8743290085805903
7961.004,,,20.6099999910001,-94.20000002052463,-92.75000004108182,,-95.76000003701978,-95.74000000645596,-120.1114829773285,-98.17306673716847,1,O,40,28.13,844,0.07,72.0,2.55,108,2.29,2.926,2.056,0.05,71.7,1,100,0.948015,4.5307e-05,0.075463281,-90.319,1665,0.636,166.4,0.016,156,20.6568674,-93.4235255,-92.1206396,-94.9847365,-95.2028533,-120.877778,-91.2877778,0.948015,4.5307e-05,2.71842,0.075463281,4.52779686,-90.319,1665,True,True,True,True,0.6360000000000001,132.6834,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.61250002627054,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.6834,3222.0,9.232402349882705,-120.25245501391058,11.212884160992644,41,False,raw_csv_sample,20,cooldown,72.6834,4.755774716518857,-2.78961666666666,-134.84367574861426,0.8699393657825851
7963.096,,,20.559999982496713,-94.20000002052463,-92.72000003554922,,-95.66999999516233,-95.80999995336332,-119.90356896644343,-98.0556595124525,1,O,40,28.14,844,0.07,70.0,2.55,108,1.793,3.024,2.086,0.05,71.7,1,100,0.958849,4.5791e-05,0.076250568,-90.316,1665,1.231,166.4,0.109,156,20.6076733,-93.4235255,-92.0905539,-94.8952895,-95.2726029,-120.667778,-91.1777778,0.958849,4.5791e-05,2.7474600000000002,0.076250568,4.57503408,-90.316,1665,True,True,True,True,1.231,132.71826666666666,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.60000000114988,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.71826666666666,3223.0,8.944675420488238,-119.84058208050266,12.223837420378459,41,False,raw_csv_sample,20,cooldown,72.71826666666666,4.790641383185516,-2.7547500000000014,-134.84367574861426,0.8678443659479063
7965.188,,,20.45999996548994,-94.22000001056361,-92.66000002448399,,-95.76000003701978,-95.60999997602367,-119.48774094467326,-98.06633289651758,1,O,40,28.12,844,0.07,70.0,2.55,108,1.657,2.965,2.066,0.05,71.7,1,100,0.958519,4.5655e-05,0.07602696,-90.304,1665,1.308,166.4,0.197,156,20.5092851,-93.4434933,-92.0303825,-94.9847365,-95.0733182,-120.247778,-91.1877778,0.958519,4.5655e-05,2.7393,0.07602696,4.5616176,-90.304,1665,True,True,True,True,1.3079999999999998,132.75313333333332,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.56250001202277,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.75313333333332,3224.0,13.065733042033116,-119.40004608446304,12.979746198626572,41,False,raw_csv_sample,20,cooldown,72.75313333333332,4.825508049852175,-2.7198833333333425,-134.84367574861426,0.863654478048747
7967.279,,,20.519999955366362,-94.17000003546615,-92.75999997644925,,-95.8299999801371,-95.74000000645596,-118.99270758542306,-98.17306673716847,1,O,40,28.12,844,0.07,71.0,2.55,108,1.588,2.877,2.203,0.05,71.7,1,100,0.949583,4.5367e-05,0.075550517,-90.293,1665,1.289,166.4,0.29,156,20.568318,-93.3935738,-92.1306681,-95.0543063,-95.2028533,-119.747778,-91.2877778,0.949583,4.5367e-05,2.72202,0.075550517,4.53303102,-90.293,1665,True,True,True,True,1.2889999999999997,132.78798333333333,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.62499999962711,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.78798333333333,3225.0,10.652667480578884,-118.93568893429408,13.67341612301857,41,False,raw_csv_sample,20,cooldown,72.78798333333333,4.860358049852181,-2.6850333333333367,-134.84367574861426,0.8586667131244535
7969.371,,,20.6099999910001,-94.20000002052463,-92.75000004108182,,-95.66999999516233,-95.74000000645596,-118.74519090579797,-98.24778042562407,1,O,40,28.11,843,0.07,72.0,2.56,108,1.754,2.975,2.086,0.05,71.7,1,100,0.953197,4.5704e-05,0.076102092,-90.265,1665,1.221,166.4,0.378,156,20.6568674,-93.4235255,-92.1206396,-94.8952895,-95.2028533,-119.497778,-91.3577778,0.953197,4.5704e-05,2.74224,0.076102092,4.56612552,-90.265,1665,True,True,True,True,1.221,132.82285,40,72,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.59000001580617,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.82285,3226.0,13.636364975642437,-118.4467694554991,14.324414801249077,41,False,raw_csv_sample,20,cooldown,72.82284999999999,4.89522471651884,-2.650166666666678,-134.84367574861426,0.8561729119981908
7971.462,,,20.619999972373137,-94.23000000558311,-92.67999999493401,,-95.78000003514163,-95.80999995336332,-118.0422435356627,-98.39720780253532,1,O,40,28.1,843,0.07,71.0,2.56,108,1.939,2.975,2.037,0.05,71.7,1,100,0.954495,4.5424e-05,0.075640645,-90.277,1665,1.036,166.4,0.471,156,20.6667062,-93.4534772,-92.0504396,-95.0046136,-95.2726029,-118.787778,-91.4977778,0.954495,4.5424e-05,2.72544,0.075640645,4.5384387,-90.277,1665,True,True,True,True,1.036,132.8577,40,71,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.62499999725551,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.8577,3227.0,18.320551065517066,-117.93704854224904,14.792986538249124,41,False,raw_csv_sample,20,cooldown,72.8577,4.930074716518845,-2.615316666666672,-134.84367574861426,0.8490908175432242
7973.554,,,20.569999963869748,-94.32999995577805,-92.72999997091662,,-95.61000000079679,-95.95000004789588,-117.46800483893247,-98.38653441847023,1,O,40,28.1,843,0.07,70.0,2.56,108,1.832,2.887,2.105,0.05,71.7,1,100,0.955048,4.5645e-05,0.076014192,-90.292,1665,1.055,166.4,0.56,156,20.6175121,-93.5533162,-92.1005824,-94.8356582,-95.4121023,-118.207778,-91.4877778,0.955048,4.5645e-05,2.7387,0.076014192,4.56085152,-90.292,1665,True,True,True,True,1.055,132.89256666666668,40,70,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.65499999384684,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.89256666666668,3228.0,18.03132981589897,-117.41544618106303,15.202564668804598,41,False,raw_csv_sample,20,cooldown,72.89256666666668,4.964941383185533,-2.580449999999985,-134.84367574861426,0.8433057807512446
7975.646,,,20.54000001975065,-94.39000002605623,-92.78000004661445,,-95.8299999801371,-96.04999998638624,-116.78485880316721,-98.45057472286078,1,O,40,28.11,843,0.07,71.0,2.55,108,2.008,3.005,2.105,0.05,71.7,1,100,0.949766,4.5468e-05,0.075730355,-90.325,1666,0.997,166.4,0.652,156,20.5879957,-93.6132197,-92.1507253,-95.0543063,-95.5117446,-117.517778,-91.5477778,0.949766,4.5468e-05,2.72808,0.075730355,4.5438213,-90.325,1666,True,True,True,True,0.9969999999999999,132.92743333333334,40,71,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.7625000097985,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.92743333333334,3229.0,17.18241059994989,-116.87692303267755,15.697677910755829,41,False,raw_csv_sample,20,cooldown,72.92743333333334,4.9998080498521915,-2.545583333333326,-134.84367574861426,0.8364239847990602
7977.737,,,20.59000002825404,-94.39000002605623,-92.89999996902972,,-95.76000003701978,-95.98000003947888,-116.27002410954701,-98.45057472286078,1,O,40,28.1,843,0.07,72.0,2.55,108,1.813,2.956,2.134,0.05,71.7,1,100,0.955272,4.5528e-05,0.075838002,-90.406,1666,1.143,166.4,0.741,156,20.6371898,-93.6132197,-92.271068,-94.9847365,-95.441995,-116.997778,-91.5477778,0.955272,4.5528e-05,2.7316800000000003,0.075838002,4.55028012,-90.406,1666,True,True,True,True,1.143,132.96228333333335,40,72,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.75750001789615,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.96228333333335,3230.0,16.609783100477898,-116.3210648161512,16.197573119968638,41,False,raw_csv_sample,20,cooldown,72.96228333333335,5.034658049852197,-2.51073333333332,-134.84367574861426,0.83123799936064
7979.83,,,20.559999982496713,-94.40000002107573,-93.00999995607756,,-96.19999999570042,-96.07999997796924,-115.62648074252176,-98.58932871570691,0,C,40,28.11,843,0.07,71.0,2.55,108,2.349,3.093,2.125,0.05,71.7,1,100,0.950976,4.5466e-05,0.075727543,-90.422,1666,0.744,166.4,0.834,156,20.6076733,-93.6232036,-92.3813822,-95.4220327,-95.5416373,-116.347778,-91.6777778,0.950976,4.5466e-05,2.7279600000000004,0.075727543,4.54365258,-90.422,1666,True,True,True,True,0.7439999999999998,132.99716666666666,40,71,,logged whole-watt VFD power,843.0,logged_rpm,4,-94.92249998770573,log_20260424_153546.csv,0424,"-100°C, bypass closed",132.99716666666666,3231.0,18.452858509350335,-115.74739575571539,16.71372854713627,41,False,raw_csv_sample,20,cooldown,72.99716666666666,5.069541383185509,-2.4758500000000083,-134.84367574861426,0.824755882845287
7981.922,,,20.59000002825404,-94.44999999617319,-92.86000002812966,,-96.14999995008667,-96.12999999739388,-114.9829373754965,-98.77077624481343,0,C,40,28.14,844,0.07,71.0,2.55,108,2.056,3.083,2.017,0.05,71.7,1,100,0.957649,4.5761e-05,0.076225399,-90.421,1666,1.027,166.4,0.931,156,20.6371898,-93.6731231,-92.2309538,-95.3723399,-95.5914585,-115.697778,-91.8477778,0.957649,4.5761e-05,2.74566,0.076225399,4.57352394,-90.421,1666,True,True,True,True,1.0270000000000001,133.03203333333332,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-94.89749999294585,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.03203333333332,3232.0,14.75878209128723,-115.15529119338817,17.091938926331295,41,False,raw_csv_sample,20,cooldown,73.03203333333332,5.104408049852168,-2.4409833333333495,-134.84367574861426,0.8182741812020302
7984.018,,,20.580000046881004,-94.42000001111471,-92.92000003919489,,-96.55999996189367,-96.15999998897688,-114.59681135528135,-98.7814496288785,0,C,40,28.14,844,0.07,72.0,2.55,108,1.51,3.024,2.047,0.05,71.7,1,100,0.96004,4.5832e-05,0.076346932,-90.447,1666,1.514,166.2,0.018,156,20.627351,-93.6431714,-92.2911252,-95.7798205,-95.6213512,-115.307778,-91.8577778,0.96004,4.5832e-05,2.74992,0.076346932,4.58081592,-90.447,1666,True,True,True,True,1.514,133.06696666666667,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.01500000029503,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.06696666666667,3233.0,13.479750867289567,-114.5543637416375,17.148385220949876,41,False,raw_csv_sample,20,cooldown,73.06696666666667,5.139341383185524,-2.4060499999999934,-134.84367574861426,0.8143853634755688
7986.11,,,20.54000001975065,-94.50999996629015,-92.97999995054496,,-96.29999998630966,-96.2399999999845,-114.04237399292113,-99.04828423050571,0,C,40,28.14,844,0.07,72.0,2.55,108,2.203,3.103,2.017,0.05,71.7,1,100,0.958726,4.5769e-05,0.076241671,-90.494,1666,0.9,166.2,0.114,156,20.5879957,-93.7330265,-92.3512965,-95.5214182,-95.7010651,-114.747778,-92.1077778,0.958726,4.5769e-05,2.74614,0.076241671,4.57450026,-90.494,1666,True,True,True,True,0.9000000000000004,133.10183333333333,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.00749997578232,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.10183333333333,3234.0,15.88648635860659,-113.95832674693703,16.968723524953475,41,False,raw_csv_sample,20,cooldown,73.10183333333333,5.174208049852183,-2.3711833333333345,-134.84367574861426,0.8088016919350764
7988.206,,,20.59000002825404,-94.61000001664632,-93.03000002624273,,-96.37000003004528,-96.27999995530887,-113.48793663056091,-99.15501807115662,0,C,40,28.14,844,0.07,72.0,2.55,108,1.92,3.005,2.164,0.05,71.7,1,100,0.957207,4.5739e-05,0.076203049,-90.532,1666,1.085,166.2,0.202,156,20.6371898,-93.8328656,-92.4014394,-95.5909881,-95.740922,-114.187778,-92.2077778,0.957207,4.5739e-05,2.74434,0.076203049,4.572182939999999,-90.532,1666,True,True,True,True,1.085,133.13676666666666,40,72,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.0725000070608,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.13676666666666,3235.0,15.748080425280705,-113.36996365936166,16.89316038782613,41,False,raw_csv_sample,20,cooldown,73.13676666666666,5.209141383185511,-2.336250000000007,-134.84367574861426,0.8032183469129107
7990.297,,,20.619999972373137,-94.61000001664632,-93.00999995607756,,-96.41999997504074,-96.27999995530887,-112.94339993538571,-99.20838499148205,0,C,40,28.14,844,0.07,71.0,2.55,108,1.9,2.887,2.047,0.05,71.7,1,100,0.957947,4.5639e-05,0.076030897,-90.54,1666,0.987,166.2,0.295,156,20.6667062,-93.8328656,-92.3813822,-95.6406808,-95.740922,-113.637778,-92.2577778,0.957947,4.5639e-05,2.73834,0.076030897,4.56185382,-90.54,1666,True,True,True,True,0.9870000000000001,133.17161666666667,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.07999997576837,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.17161666666667,3236.0,15.905312702923993,-112.77947414539186,16.35651059769475,41,False,raw_csv_sample,20,cooldown,73.17161666666667,5.2439913831855165,-2.301400000000001,-134.84367574861426,0.7977350289384206
7992.389,,,20.54000001975065,-94.57000003656835,-93.11000000775798,,-96.39000002816712,-96.3400000388338,-112.37906190584049,-99.43252605684891,0,C,40,28.14,844,0.07,71.0,2.56,108,2.222,3.211,2.095,0.05,71.7,1,100,0.954304,4.5545e-05,0.075874714,-90.568,1666,0.989,166.2,0.384,156,20.5879957,-93.79293,-92.4816679,-95.6108652,-95.8007075,-113.067778,-92.4677778,0.954304,4.5545e-05,2.7327,0.075874714,4.55248284,-90.568,1666,True,True,True,True,0.9889999999999999,133.20648333333332,40,71,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.10250002783182,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.20648333333332,3237.0,15.905312702924675,-112.22966184135379,15.256231795713347,41,False,raw_csv_sample,20,cooldown,73.20648333333332,5.278858049852175,-2.266533333333342,-134.84367574861426,0.7920526640435074
7994.48,,,20.59000002825404,-94.73999995189976,-93.12999997820799,,-96.41999997504074,-96.3400000388338,-111.83452521066528,-99.42185267278383,1,O,40,28.14,844,0.07,70.0,2.56,108,2.164,3.083,2.047,0.05,71.7,1,100,0.949914,4.539e-05,0.075620163,-90.607,1666,0.919,166.2,0.476,156,20.6371898,-93.9626563,-92.501725,-95.6406808,-95.8007075,-112.517778,-92.4577778,0.949914,4.539e-05,2.7234,0.075620163,4.53720978,-90.607,1666,True,True,True,True,0.919,133.24133333333333,40,70,,logged whole-watt VFD power,844.0,logged_rpm,4,-95.15749998599557,log_20260424_153546.csv,0424,"-100°C, bypass closed",133.24133333333333,3238.0,16.331147802004125,-111.71584343066789,13.921001875692355,41,False,raw_csv_sample,20,cooldown,73.24133333333333,5.313708049852181,-2.2316833333333363,-134.84367574861426,0.7865700217527265
