time_s,TMI_C,pump_cmd_pct,pump_freq_hz,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_error_bar,source_log,t_min,delta_p_bar,delta_p_full_error_bar,tmi_error_C
23101.287,-51.61,40.0,28.14,1.218,1.74,0.05,log_20260422_143345.csv,385.02145,0.522,0.1,1.0
23103.371,-51.58,40.0,28.14,1.169,1.71,0.05,log_20260422_143345.csv,385.0561833333333,0.5409999999999999,0.1,1.0
23105.451,-51.54,40.0,28.15,1.189,1.769,0.05,log_20260422_143345.csv,385.09085,0.5799999999999998,0.1,1.0
23107.531,-51.36,40.0,28.14,1.257,1.71,0.05,log_20260422_143345.csv,385.12551666666667,0.45300000000000007,0.1,1.0
23109.615,-51.29,40.0,28.14,1.208,1.74,0.05,log_20260422_143345.csv,385.16025,0.532,0.1,1.0
23111.695,-51.24,40.0,28.15,1.228,1.71,0.05,log_20260422_143345.csv,385.19491666666664,0.482,0.1,1.0
23113.779,-51.17,40.0,28.14,1.335,1.632,0.05,log_20260422_143345.csv,385.22965,0.29699999999999993,0.1,1.0
23115.861,-51.12,40.0,28.14,1.208,1.779,0.05,log_20260422_143345.csv,385.26435000000004,0.571,0.1,1.0
23117.941,-50.97,40.0,28.14,1.14,1.798,0.05,log_20260422_143345.csv,385.29901666666666,0.6580000000000001,0.1,1.0
23120.023,-50.98,40.0,28.14,1.14,1.759,0.05,log_20260422_143345.csv,385.3337166666667,0.619,0.1,1.0
23122.103,-50.91,40.0,28.14,1.237,1.759,0.05,log_20260422_143345.csv,385.3683833333333,0.5219999999999998,0.1,1.0
23124.187,-50.83,40.0,28.15,1.267,1.632,0.05,log_20260422_143345.csv,385.4031166666667,0.365,0.1,1.0
23126.267,-50.83,40.0,28.15,1.306,1.71,0.05,log_20260422_143345.csv,385.43778333333336,0.4039999999999999,0.1,1.0
23128.349,-50.76,40.0,28.14,1.208,1.74,0.05,log_20260422_143345.csv,385.4724833333333,0.532,0.1,1.0
23130.431,-50.74,40.0,28.14,1.218,1.74,0.05,log_20260422_143345.csv,385.50718333333333,0.522,0.1,1.0
23132.513,-50.75,40.0,28.14,1.14,1.7,0.05,log_20260422_143345.csv,385.5418833333333,0.56,0.1,1.0
23134.595,-50.65,40.0,28.14,1.325,1.7,0.05,log_20260422_143345.csv,385.57658333333336,0.375,0.1,1.0
23136.675,-50.61,40.0,28.14,1.384,1.622,0.05,log_20260422_143345.csv,385.61125,0.2380000000000002,0.1,1.0
23138.757,-50.62,40.0,28.14,1.423,1.573,0.05,log_20260422_143345.csv,385.64595,0.1499999999999999,0.1,1.0
23140.839,-50.52,40.0,28.14,1.228,1.642,0.05,log_20260422_143345.csv,385.68065,0.4139999999999999,0.1,1.0
23142.923,-50.62,40.0,28.13,1.12,1.789,0.05,log_20260422_143345.csv,385.7153833333333,0.6689999999999998,0.1,1.0
23145.003,-50.45,40.0,28.14,1.257,1.769,0.05,log_20260422_143345.csv,385.75005,0.512,0.1,1.0
23147.083,-50.35,40.0,28.14,1.296,1.74,0.05,log_20260422_143345.csv,385.78471666666667,0.44399999999999995,0.1,1.0
23149.167,-50.31,40.0,28.14,1.432,1.632,0.05,log_20260422_143345.csv,385.81945,0.19999999999999996,0.1,1.0
23151.248,-50.28,40.0,28.14,1.335,1.7,0.05,log_20260422_143345.csv,385.8541333333333,0.365,0.1,1.0
23153.332,-50.39,40.0,28.14,1.169,1.759,0.05,log_20260422_143345.csv,385.8888666666666,0.5899999999999999,0.1,1.0
23155.412,-50.26,40.0,28.15,1.218,1.7,0.05,log_20260422_143345.csv,385.92353333333335,0.482,0.1,1.0
23157.492,-50.29,40.0,28.14,1.276,1.632,0.05,log_20260422_143345.csv,385.9582,0.35599999999999987,0.1,1.0
23159.576,-50.26,40.0,28.14,1.306,1.671,0.05,log_20260422_143345.csv,385.9929333333333,0.365,0.1,1.0
23161.656,-50.17,40.0,28.14,1.237,1.73,0.05,log_20260422_143345.csv,386.0276,0.4929999999999999,0.1,1.0
23163.74,-50.19,40.0,28.15,1.315,1.671,0.05,log_20260422_143345.csv,386.06233333333336,0.3560000000000001,0.1,1.0
23165.82,-50.14,40.0,28.15,1.13,1.7,0.05,log_20260422_143345.csv,386.097,0.5700000000000001,0.1,1.0
23167.902,-50.02,40.0,28.14,1.12,1.798,0.05,log_20260422_143345.csv,386.13169999999997,0.6779999999999999,0.1,1.0
23169.984,-50.02,40.0,28.14,1.169,1.71,0.05,log_20260422_143345.csv,386.1664,0.5409999999999999,0.1,1.0
23172.066,-50.02,40.0,28.14,1.228,1.602,0.05,log_20260422_143345.csv,386.2011,0.3740000000000001,0.1,1.0
23174.148,-50.03,40.0,28.14,1.267,1.691,0.05,log_20260422_143345.csv,386.23580000000004,0.42400000000000015,0.1,1.0
23176.228,-49.96,40.0,28.14,1.218,1.632,0.05,log_20260422_143345.csv,386.27046666666666,0.4139999999999999,0.1,1.0
23178.31,-49.95,40.0,28.14,1.14,1.681,0.05,log_20260422_143345.csv,386.3051666666667,0.5410000000000001,0.1,1.0
23180.392,-49.85,40.0,28.14,1.218,1.71,0.05,log_20260422_143345.csv,386.33986666666664,0.492,0.1,1.0
23182.476,-49.81,40.0,28.14,1.267,1.681,0.05,log_20260422_143345.csv,386.3746,0.41400000000000015,0.1,1.0
23184.556,-49.76,40.0,28.14,1.286,1.612,0.05,log_20260422_143345.csv,386.40926666666667,0.32600000000000007,0.1,1.0
23186.636,-49.81,40.0,28.14,1.315,1.779,0.05,log_20260422_143345.csv,386.4439333333333,0.46399999999999997,0.1,1.0
23188.72,-49.67,40.0,28.14,1.091,1.838,0.05,log_20260422_143345.csv,386.4786666666667,0.7470000000000001,0.1,1.0
23190.8,-49.66,40.0,28.14,1.062,1.71,0.05,log_20260422_143345.csv,386.5133333333333,0.6479999999999999,0.1,1.0
23192.884,-49.59,40.0,28.14,1.218,1.72,0.05,log_20260422_143345.csv,386.5480666666666,0.502,0.1,1.0
23194.964,-49.52,40.0,28.14,1.364,1.612,0.05,log_20260422_143345.csv,386.58273333333335,0.248,0.1,1.0
23197.044,-49.5,40.0,28.14,1.267,1.779,0.05,log_20260422_143345.csv,386.61740000000003,0.512,0.1,1.0
23199.128,-49.49,40.0,28.14,1.101,1.73,0.05,log_20260422_143345.csv,386.6521333333333,0.629,0.1,1.0
23201.207,-49.43,40.0,28.15,1.189,1.71,0.05,log_20260422_143345.csv,386.6867833333333,0.5209999999999999,0.1,1.0
23203.292,-49.43,40.0,28.14,1.257,1.612,0.05,log_20260422_143345.csv,386.72153333333335,0.3550000000000002,0.1,1.0
23205.371,-49.37,40.0,28.14,1.198,1.838,0.05,log_20260422_143345.csv,386.7561833333333,0.6400000000000001,0.1,1.0
23207.453,-49.4,40.0,28.13,1.306,1.73,0.05,log_20260422_143345.csv,386.79088333333334,0.42399999999999993,0.1,1.0
23209.535,-49.32,40.0,28.14,1.14,1.651,0.05,log_20260422_143345.csv,386.8255833333333,0.5110000000000001,0.1,1.0
23211.617,-49.32,40.0,28.14,1.198,1.818,0.05,log_20260422_143345.csv,386.8602833333333,0.6200000000000001,0.1,1.0
23213.699,-49.26,40.0,28.14,1.218,1.622,0.05,log_20260422_143345.csv,386.89498333333336,0.40400000000000014,0.1,1.0
23215.779,-49.25,40.0,28.14,1.228,1.592,0.05,log_20260422_143345.csv,386.92965,0.3640000000000001,0.1,1.0
23217.861,-49.17,40.0,28.14,1.062,1.71,0.05,log_20260422_143345.csv,386.96435,0.6479999999999999,0.1,1.0
23219.943,-49.17,40.0,28.14,1.189,1.759,0.05,log_20260422_143345.csv,386.99905,0.5699999999999998,0.1,1.0
23222.027,-49.1,40.0,28.14,1.257,1.671,0.05,log_20260422_143345.csv,387.0337833333333,0.41400000000000015,0.1,1.0
23224.107,-49.07,40.0,28.14,1.286,1.691,0.05,log_20260422_143345.csv,387.06845,0.405,0.1,1.0
23226.187,-49.08,40.0,28.14,1.237,1.642,0.05,log_20260422_143345.csv,387.1031166666667,0.4049999999999998,0.1,1.0
23228.271,-49.06,40.0,28.14,1.101,1.838,0.05,log_20260422_143345.csv,387.13785,0.7370000000000001,0.1,1.0
23230.351,-48.96,40.0,28.14,1.072,1.798,0.05,log_20260422_143345.csv,387.17251666666664,0.726,0.1,1.0
23232.435,-49.06,40.0,28.14,1.267,1.642,0.05,log_20260422_143345.csv,387.20725000000004,0.375,0.1,1.0
23234.515,-48.99,40.0,28.14,1.384,1.651,0.05,log_20260422_143345.csv,387.24191666666667,0.2670000000000001,0.1,1.0
23236.595,-48.96,40.0,28.14,1.189,1.73,0.05,log_20260422_143345.csv,387.27658333333335,0.5409999999999999,0.1,1.0
23238.679,-48.85,40.0,28.14,1.169,1.769,0.05,log_20260422_143345.csv,387.31131666666664,0.5999999999999999,0.1,1.0
23240.759,-48.8,40.0,28.14,1.189,1.73,0.05,log_20260422_143345.csv,387.3459833333333,0.5409999999999999,0.1,1.0
23242.843,-48.78,40.0,28.14,1.315,1.573,0.05,log_20260422_143345.csv,387.3807166666667,0.258,0.1,1.0
23244.923,-48.73,40.0,28.14,1.101,1.71,0.05,log_20260422_143345.csv,387.4153833333333,0.609,0.1,1.0
23247.003,-48.7,40.0,28.14,1.101,1.7,0.05,log_20260422_143345.csv,387.45005000000003,0.599,0.1,1.0
23249.087,-48.73,40.0,28.14,1.189,1.838,0.05,log_20260422_143345.csv,387.4847833333333,0.649,0.1,1.0
23251.169,-48.7,40.0,28.14,1.237,1.642,0.05,log_20260422_143345.csv,387.51948333333337,0.4049999999999998,0.1,1.0
23253.251,-48.6,40.0,28.14,1.267,1.622,0.05,log_20260422_143345.csv,387.55418333333336,0.3550000000000002,0.1,1.0
23255.332,-48.61,40.0,28.14,1.306,1.642,0.05,log_20260422_143345.csv,387.58886666666666,0.33599999999999985,0.1,1.0
23257.414,-48.56,40.0,28.14,1.081,1.7,0.05,log_20260422_143345.csv,387.6235666666667,0.619,0.1,1.0
23259.496,-48.67,40.0,28.13,1.257,1.632,0.05,log_20260422_143345.csv,387.65826666666663,0.375,0.1,1.0
23261.58,-48.57,40.0,28.14,1.315,1.671,0.05,log_20260422_143345.csv,387.69300000000004,0.3560000000000001,0.1,1.0
23263.66,-48.5,40.0,28.14,1.14,1.602,0.05,log_20260422_143345.csv,387.72766666666666,0.4620000000000002,0.1,1.0
23265.74,-48.46,40.0,28.14,1.228,1.642,0.05,log_20260422_143345.csv,387.76233333333334,0.4139999999999999,0.1,1.0
23267.822,-48.41,40.0,28.14,1.384,1.759,0.05,log_20260422_143345.csv,387.79703333333333,0.375,0.1,1.0
23269.904,-48.39,40.0,28.14,1.423,1.691,0.05,log_20260422_143345.csv,387.8317333333333,0.268,0.1,1.0
23271.988,-48.32,40.0,28.14,1.257,1.71,0.05,log_20260422_143345.csv,387.86646666666667,0.45300000000000007,0.1,1.0
23274.068,-48.39,40.0,28.14,1.189,1.74,0.05,log_20260422_143345.csv,387.90113333333335,0.5509999999999999,0.1,1.0
23276.148,-48.27,40.0,28.14,1.237,1.651,0.05,log_20260422_143345.csv,387.93580000000003,0.4139999999999999,0.1,1.0
23278.232,-48.29,40.0,28.14,1.218,1.642,0.05,log_20260422_143345.csv,387.9705333333333,0.42399999999999993,0.1,1.0
23280.312,-48.28,40.0,28.14,1.325,1.573,0.05,log_20260422_143345.csv,388.0052,0.248,0.1,1.0
23282.396,-48.22,40.0,28.14,1.228,1.74,0.05,log_20260422_143345.csv,388.03993333333335,0.512,0.1,1.0
23284.476,-48.24,40.0,28.14,1.198,1.769,0.05,log_20260422_143345.csv,388.0746,0.571,0.1,1.0
23286.556,-48.15,40.0,28.14,1.169,1.769,0.05,log_20260422_143345.csv,388.10926666666666,0.5999999999999999,0.1,1.0
23288.64,-48.18,40.0,28.14,1.208,1.651,0.05,log_20260422_143345.csv,388.144,0.44300000000000006,0.1,1.0
23290.722,-48.08,40.0,28.14,1.335,1.642,0.05,log_20260422_143345.csv,388.17870000000005,0.30699999999999994,0.1,1.0
23292.804,-48.18,40.0,28.14,1.276,1.71,0.05,log_20260422_143345.csv,388.2134,0.43399999999999994,0.1,1.0
23294.884,-48.03,40.0,28.14,1.072,1.7,0.05,log_20260422_143345.csv,388.24806666666666,0.6279999999999999,0.1,1.0
23296.966,-48.01,40.0,28.14,1.267,1.71,0.05,log_20260422_143345.csv,388.28276666666665,0.44300000000000006,0.1,1.0
23299.048,-48.01,40.0,28.14,1.13,1.74,0.05,log_20260422_143345.csv,388.31746666666663,0.6100000000000001,0.1,1.0
23301.132,-47.92,40.0,28.14,1.306,1.838,0.05,log_20260422_143345.csv,388.35220000000004,0.532,0.1,1.0
23303.212,-47.98,40.0,28.14,1.237,1.7,0.05,log_20260422_143345.csv,388.38686666666666,0.46299999999999986,0.1,1.0
23305.292,-47.92,40.0,28.14,1.13,1.74,0.05,log_20260422_143345.csv,388.42153333333334,0.6100000000000001,0.1,1.0
23307.373,-47.98,40.0,28.14,1.14,1.838,0.05,log_20260422_143345.csv,388.45621666666665,0.6980000000000002,0.1,1.0
23309.455,-47.88,40.0,28.14,1.14,1.759,0.05,log_20260422_143345.csv,388.4909166666667,0.619,0.1,1.0
23311.539,-47.88,40.0,28.14,1.228,1.74,0.05,log_20260422_143345.csv,388.52565,0.512,0.1,1.0
23313.619,-47.81,40.0,28.14,1.423,1.71,0.05,log_20260422_143345.csv,388.56031666666667,0.2869999999999999,0.1,1.0
23315.699,-47.81,40.0,28.14,1.267,1.789,0.05,log_20260422_143345.csv,388.59498333333335,0.522,0.1,1.0
23317.783,-47.71,40.0,28.14,1.189,1.779,0.05,log_20260422_143345.csv,388.62971666666664,0.5899999999999999,0.1,1.0
23319.863,-47.79,40.0,28.14,1.306,1.73,0.05,log_20260422_143345.csv,388.6643833333334,0.42399999999999993,0.1,1.0
23321.947,-47.64,40.0,28.14,1.267,1.74,0.05,log_20260422_143345.csv,388.69911666666667,0.4730000000000001,0.1,1.0
23324.027,-47.74,40.0,28.14,1.14,1.798,0.05,log_20260422_143345.csv,388.7337833333333,0.6580000000000001,0.1,1.0
23326.107,-47.72,40.0,28.14,1.13,1.759,0.05,log_20260422_143345.csv,388.76845,0.629,0.1,1.0
23328.191,-47.7,40.0,28.14,1.208,1.632,0.05,log_20260422_143345.csv,388.8031833333333,0.42399999999999993,0.1,1.0
23330.273,-47.62,40.0,28.14,1.325,1.798,0.05,log_20260422_143345.csv,388.83788333333337,0.4730000000000001,0.1,1.0
23332.355,-47.62,40.0,28.14,1.257,1.671,0.05,log_20260422_143345.csv,388.87258333333335,0.41400000000000015,0.1,1.0
23334.435,-47.57,40.0,28.14,1.169,1.642,0.05,log_20260422_143345.csv,388.90725000000003,0.47299999999999986,0.1,1.0
23336.517,-47.59,40.0,28.14,1.345,1.681,0.05,log_20260422_143345.csv,388.94195,0.3360000000000001,0.1,1.0
23338.599,-47.52,40.0,28.13,1.267,1.691,0.05,log_20260422_143345.csv,388.97664999999995,0.42400000000000015,0.1,1.0
23340.681,-47.43,40.0,28.14,1.257,1.828,0.05,log_20260422_143345.csv,389.01135,0.5710000000000002,0.1,1.0
23342.763,-47.33,40.0,28.14,1.276,1.789,0.05,log_20260422_143345.csv,389.04605,0.5129999999999999,0.1,1.0
23344.843,-47.5,40.0,28.14,1.228,1.642,0.05,log_20260422_143345.csv,389.08071666666666,0.4139999999999999,0.1,1.0
23346.925,-47.37,40.0,28.14,1.14,1.632,0.05,log_20260422_143345.csv,389.11541666666665,0.492,0.1,1.0
23349.007,-47.3,40.0,28.14,1.315,1.71,0.05,log_20260422_143345.csv,389.1501166666667,0.395,0.1,1.0
23351.091,-47.3,40.0,28.14,1.267,1.759,0.05,log_20260422_143345.csv,389.18485,0.492,0.1,1.0
23353.171,-47.37,40.0,28.14,1.257,1.632,0.05,log_20260422_143345.csv,389.21951666666666,0.375,0.1,1.0
23355.251,-47.35,40.0,28.14,1.267,1.71,0.05,log_20260422_143345.csv,389.25418333333334,0.44300000000000006,0.1,1.0
23357.333,-47.28,40.0,28.14,1.228,1.7,0.05,log_20260422_143345.csv,389.28888333333333,0.472,0.1,1.0
23359.416,-47.2,40.0,28.14,1.228,1.759,0.05,log_20260422_143345.csv,389.3236,0.5309999999999999,0.1,1.0
23361.5,-47.17,40.0,28.13,1.189,1.779,0.05,log_20260422_143345.csv,389.35833333333335,0.5899999999999999,0.1,1.0
23363.58,-47.17,40.0,28.14,1.111,1.681,0.05,log_20260422_143345.csv,389.39300000000003,0.5700000000000001,0.1,1.0
23365.66,-47.11,40.0,28.14,1.169,1.798,0.05,log_20260422_143345.csv,389.42766666666665,0.629,0.1,1.0
23367.744,-47.04,40.0,28.15,1.189,1.779,0.05,log_20260422_143345.csv,389.4624,0.5899999999999999,0.1,1.0
23369.826,-47.06,40.0,28.14,1.247,1.71,0.05,log_20260422_143345.csv,389.4971,0.46299999999999986,0.1,1.0
23371.908,-47.09,40.0,28.14,1.257,1.671,0.05,log_20260422_143345.csv,389.5318,0.41400000000000015,0.1,1.0
23373.988,-46.97,40.0,28.14,1.276,1.7,0.05,log_20260422_143345.csv,389.5664666666667,0.42399999999999993,0.1,1.0
23376.068,-46.99,40.0,28.14,1.159,1.622,0.05,log_20260422_143345.csv,389.60113333333334,0.4630000000000001,0.1,1.0
23378.152,-46.87,40.0,28.14,1.12,1.671,0.05,log_20260422_143345.csv,389.63586666666663,0.5509999999999999,0.1,1.0
23380.234,-46.91,40.0,28.14,1.315,1.671,0.05,log_20260422_143345.csv,389.6705666666667,0.3560000000000001,0.1,1.0
23382.316,-46.9,40.0,28.14,1.364,1.769,0.05,log_20260422_143345.csv,389.70526666666666,0.4049999999999998,0.1,1.0
23384.396,-46.85,40.0,28.14,1.247,1.789,0.05,log_20260422_143345.csv,389.73993333333334,0.5419999999999998,0.1,1.0
23386.478,-46.85,40.0,28.14,1.101,1.71,0.05,log_20260422_143345.csv,389.7746333333333,0.609,0.1,1.0
23388.56,-46.84,40.0,28.14,1.218,1.7,0.05,log_20260422_143345.csv,389.80933333333337,0.482,0.1,1.0
23390.644,-46.73,40.0,28.14,1.267,1.73,0.05,log_20260422_143345.csv,389.84406666666666,0.4630000000000001,0.1,1.0
23392.724,-46.73,40.0,28.14,1.276,1.573,0.05,log_20260422_143345.csv,389.8787333333333,0.29699999999999993,0.1,1.0
23394.804,-46.73,40.0,28.14,1.218,1.7,0.05,log_20260422_143345.csv,389.9134,0.482,0.1,1.0
23396.886,-46.7,40.0,28.14,1.12,1.691,0.05,log_20260422_143345.csv,389.94809999999995,0.571,0.1,1.0
23398.968,-46.7,40.0,28.14,1.111,1.759,0.05,log_20260422_143345.csv,389.9828,0.6479999999999999,0.1,1.0
23401.052,-46.7,40.0,28.14,1.315,1.71,0.05,log_20260422_143345.csv,390.01753333333335,0.395,0.1,1.0
23403.132,-46.57,40.0,28.14,1.335,1.74,0.05,log_20260422_143345.csv,390.0522,0.405,0.1,1.0
23405.212,-46.63,40.0,28.14,1.315,1.671,0.05,log_20260422_143345.csv,390.08686666666665,0.3560000000000001,0.1,1.0
23407.296,-46.54,40.0,28.14,1.335,1.622,0.05,log_20260422_143345.csv,390.1216,0.28700000000000014,0.1,1.0
23409.378,-46.56,40.0,28.13,1.14,1.7,0.05,log_20260422_143345.csv,390.1563,0.56,0.1,1.0
23411.46,-46.45,40.0,28.14,1.374,1.71,0.05,log_20260422_143345.csv,390.191,0.33599999999999985,0.1,1.0
23413.539,-46.49,40.0,28.14,1.364,1.661,0.05,log_20260422_143345.csv,390.22565000000003,0.29699999999999993,0.1,1.0
23415.619,-46.47,40.0,28.14,1.198,1.789,0.05,log_20260422_143345.csv,390.26031666666665,0.591,0.1,1.0
23417.703,-46.43,40.0,28.14,1.218,1.651,0.05,log_20260422_143345.csv,390.29505,0.43300000000000005,0.1,1.0
23419.785,-46.41,40.0,28.14,1.14,1.7,0.05,log_20260422_143345.csv,390.32975,0.56,0.1,1.0
23421.867,-46.38,40.0,28.14,1.276,1.73,0.05,log_20260422_143345.csv,390.36445,0.45399999999999996,0.1,1.0
23423.947,-46.31,40.0,28.13,1.413,1.642,0.05,log_20260422_143345.csv,390.39911666666666,0.22899999999999987,0.1,1.0
23426.029,-46.36,40.0,28.14,1.257,1.691,0.05,log_20260422_143345.csv,390.43381666666664,0.43400000000000016,0.1,1.0
23428.111,-46.24,40.0,28.14,1.257,1.71,0.05,log_20260422_143345.csv,390.4685166666667,0.45300000000000007,0.1,1.0
23430.193,-46.36,40.0,28.14,1.228,1.651,0.05,log_20260422_143345.csv,390.5032166666667,0.42300000000000004,0.1,1.0
23432.273,-46.26,40.0,28.14,1.276,1.632,0.05,log_20260422_143345.csv,390.53788333333335,0.35599999999999987,0.1,1.0
23434.355,-46.3,40.0,28.14,1.423,1.73,0.05,log_20260422_143345.csv,390.57258333333334,0.30699999999999994,0.1,1.0
23436.437,-46.2,40.0,28.14,1.315,1.691,0.05,log_20260422_143345.csv,390.6072833333334,0.3760000000000001,0.1,1.0
23438.519,-46.16,40.0,28.14,1.228,1.7,0.05,log_20260422_143345.csv,390.6419833333333,0.472,0.1,1.0
23440.603,-46.16,40.0,28.14,1.13,1.74,0.05,log_20260422_143345.csv,390.67671666666666,0.6100000000000001,0.1,1.0
23442.683,-46.2,40.0,28.15,1.257,1.71,0.05,log_20260422_143345.csv,390.71138333333334,0.45300000000000007,0.1,1.0
23444.763,-46.23,40.0,28.14,1.306,1.661,0.05,log_20260422_143345.csv,390.74604999999997,0.355,0.1,1.0
23446.847,-46.14,40.0,28.14,1.286,1.759,0.05,log_20260422_143345.csv,390.7807833333334,0.47299999999999986,0.1,1.0
23448.927,-46.19,40.0,28.14,1.364,1.691,0.05,log_20260422_143345.csv,390.81545,0.32699999999999996,0.1,1.0
23451.011,-46.07,40.0,28.14,1.189,1.74,0.05,log_20260422_143345.csv,390.8501833333333,0.5509999999999999,0.1,1.0
23453.091,-46.02,40.0,28.14,1.296,1.71,0.05,log_20260422_143345.csv,390.88485000000003,0.4139999999999999,0.1,1.0
23455.171,-46.07,40.0,28.14,1.335,1.642,0.05,log_20260422_143345.csv,390.91951666666665,0.30699999999999994,0.1,1.0
23457.255,-46.03,40.0,28.14,1.384,1.759,0.05,log_20260422_143345.csv,390.95425,0.375,0.1,1.0
23459.337,-46.09,40.0,28.14,1.413,1.7,0.05,log_20260422_143345.csv,390.98895,0.2869999999999999,0.1,1.0
23461.419,-45.93,40.0,28.14,1.306,1.691,0.05,log_20260422_143345.csv,391.02365000000003,0.385,0.1,1.0
23463.5,-45.88,40.0,28.14,1.237,1.789,0.05,log_20260422_143345.csv,391.05833333333334,0.5519999999999998,0.1,1.0
23465.582,-45.93,40.0,28.14,1.13,1.71,0.05,log_20260422_143345.csv,391.0930333333333,0.5800000000000001,0.1,1.0
23467.664,-45.84,40.0,28.14,1.081,1.798,0.05,log_20260422_143345.csv,391.12773333333337,0.7170000000000001,0.1,1.0
23469.746,-45.83,40.0,28.14,1.237,1.622,0.05,log_20260422_143345.csv,391.1624333333333,0.385,0.1,1.0
23471.826,-45.76,40.0,28.14,1.413,1.691,0.05,log_20260422_143345.csv,391.19710000000003,0.278,0.1,1.0
23473.908,-45.83,40.0,28.14,1.286,1.72,0.05,log_20260422_143345.csv,391.23179999999996,0.43399999999999994,0.1,1.0
23475.99,-45.72,40.0,28.14,1.208,1.779,0.05,log_20260422_143345.csv,391.2665,0.571,0.1,1.0
23478.072,-45.8,40.0,28.14,1.198,1.838,0.05,log_20260422_143345.csv,391.3012,0.6400000000000001,0.1,1.0
23480.156,-45.72,40.0,28.14,1.296,1.769,0.05,log_20260422_143345.csv,391.33593333333334,0.47299999999999986,0.1,1.0
23482.236,-45.69,40.0,28.14,1.159,1.642,0.05,log_20260422_143345.csv,391.3706,0.4829999999999999,0.1,1.0
23484.316,-45.7,40.0,28.14,1.208,1.642,0.05,log_20260422_143345.csv,391.40526666666665,0.43399999999999994,0.1,1.0
23486.398,-45.72,40.0,28.14,1.257,1.71,0.05,log_20260422_143345.csv,391.4399666666667,0.45300000000000007,0.1,1.0
23488.48,-45.63,40.0,28.14,1.208,1.671,0.05,log_20260422_143345.csv,391.4746666666667,0.4630000000000001,0.1,1.0
23490.564,-45.6,40.0,28.14,1.335,1.759,0.05,log_20260422_143345.csv,391.50939999999997,0.42399999999999993,0.1,1.0
23492.644,-45.52,40.0,28.14,1.296,1.592,0.05,log_20260422_143345.csv,391.54406666666665,0.29600000000000004,0.1,1.0
23494.724,-45.55,40.0,28.14,1.276,1.74,0.05,log_20260422_143345.csv,391.57873333333333,0.46399999999999997,0.1,1.0
23496.808,-45.48,40.0,28.14,1.198,1.789,0.05,log_20260422_143345.csv,391.6134666666667,0.591,0.1,1.0
23498.89,-45.52,40.0,28.14,1.14,1.759,0.05,log_20260422_143345.csv,391.64816666666667,0.619,0.1,1.0
23500.972,-45.43,40.0,28.14,1.345,1.779,0.05,log_20260422_143345.csv,391.6828666666667,0.43399999999999994,0.1,1.0
23503.052,-45.43,40.0,28.14,1.13,1.651,0.05,log_20260422_143345.csv,391.71753333333334,0.5210000000000001,0.1,1.0
23505.132,-45.46,40.0,28.14,1.12,1.691,0.05,log_20260422_143345.csv,391.7522,0.571,0.1,1.0
23507.216,-45.43,40.0,28.14,1.208,1.74,0.05,log_20260422_143345.csv,391.78693333333337,0.532,0.1,1.0
23509.298,-45.32,40.0,28.14,1.296,1.642,0.05,log_20260422_143345.csv,391.8216333333333,0.34599999999999986,0.1,1.0
23511.378,-45.36,40.0,28.14,1.315,1.779,0.05,log_20260422_143345.csv,391.85630000000003,0.46399999999999997,0.1,1.0
23513.46,-45.34,40.0,28.14,1.189,1.691,0.05,log_20260422_143345.csv,391.89099999999996,0.502,0.1,1.0
23515.542,-45.29,40.0,28.14,1.062,1.789,0.05,log_20260422_143345.csv,391.9257,0.7269999999999999,0.1,1.0
23517.623,-45.25,40.0,28.14,1.169,1.71,0.05,log_20260422_143345.csv,391.9603833333333,0.5409999999999999,0.1,1.0
23519.707,-45.25,40.0,28.14,1.218,1.642,0.05,log_20260422_143345.csv,391.99511666666666,0.42399999999999993,0.1,1.0
23521.785,-45.29,40.0,28.14,1.432,1.71,0.05,log_20260422_143345.csv,392.02975,0.278,0.1,1.0
23523.867,-45.2,40.0,28.14,1.306,1.71,0.05,log_20260422_143345.csv,392.06444999999997,0.4039999999999999,0.1,1.0
23525.949,-45.24,40.0,28.14,1.247,1.789,0.05,log_20260422_143345.csv,392.09915,0.5419999999999998,0.1,1.0
23528.031,-45.18,40.0,28.14,1.218,1.642,0.05,log_20260422_143345.csv,392.13385,0.42399999999999993,0.1,1.0
23530.115,-45.09,40.0,28.14,1.218,1.73,0.05,log_20260422_143345.csv,392.16858333333334,0.512,0.1,1.0
23532.195,-45.1,40.0,28.14,1.267,1.71,0.05,log_20260422_143345.csv,392.20324999999997,0.44300000000000006,0.1,1.0
23534.275,-45.03,40.0,28.14,1.325,1.661,0.05,log_20260422_143345.csv,392.2379166666667,0.3360000000000001,0.1,1.0
23536.359,-45.15,40.0,28.14,1.335,1.71,0.05,log_20260422_143345.csv,392.27265,0.375,0.1,1.0
23538.441,-45.08,40.0,28.14,1.14,1.759,0.05,log_20260422_143345.csv,392.30735,0.619,0.1,1.0
23540.523,-45.05,40.0,28.14,1.364,1.691,0.05,log_20260422_143345.csv,392.34205000000003,0.32699999999999996,0.1,1.0
23542.603,-45.02,40.0,28.14,1.276,1.573,0.05,log_20260422_143345.csv,392.37671666666665,0.29699999999999993,0.1,1.0
23544.683,-45.06,40.0,28.14,1.276,1.642,0.05,log_20260422_143345.csv,392.41138333333333,0.3659999999999999,0.1,1.0
23546.767,-44.91,40.0,28.14,1.276,1.632,0.05,log_20260422_143345.csv,392.4461166666667,0.35599999999999987,0.1,1.0
